x,y
25.0,0.1
26.0,0.5
27.0,0.4
28.0,1.09
36.0,0.2
37.0,3.49
38.0,3.89
39.0,7.29
40.0,0.5
43.0,0.1
44.0,4.99
45.0,1.79
48.0,0.1
49.0,0.7
50.0,3.19
51.0,1.49
52.0,0.8
53.0,0.1
58.0,0.3
59.0,0.2
60.0,0.2
61.0,1.89
62.0,3.79
63.0,14.49
64.0,6.59
65.0,0.4
66.0,0.1
71.0,0.1
72.0,0.1
73.0,0.4
74.0,1.19
75.0,1.79
76.0,0.9
77.0,0.1
79.0,0.4
80.0,0.4
81.0,0.4
82.0,0.3
84.0,2.09
85.0,1.99
86.0,0.3
87.0,0.6
88.0,1.29
89.0,1.19
90.0,62.79
91.0,4.49
92.0,0.1
93.0,0.2
95.0,0.1
98.0,4.29
99.0,4.19
100.0,0.3
102.0,0.2
104.0,0.1
105.0,0.1
106.0,0.1
107.0,0.2
109.0,0.1
116.0,0.2
117.0,0.6
118.0,2.79
119.0,0.6
120.0,0.1
125.0,0.3
127.0,0.1
128.0,0.1
129.0,0.1
130.0,0.1
141.0,0.1
142.0,0.2
143.0,0.2
144.0,0.2
153.0,0.99
154.0,0.1
155.0,0.4
157.0,0.1
168.0,0.4
169.0,13.69
170.0,1.39
171.0,13.59
172.0,0.9
197.0,99.99
198.0,7.99
199.0,97.69
200.0,7.89
201.0,0.4
