x,y
26.0,0.75
27.0,1.01
31.0,1.77
33.0,0.37
38.0,2.17
39.0,5.01
40.0,0.44
41.0,0.63
43.0,0.99
44.0,0.24
50.0,12.01
51.0,8.3
53.0,1.93
61.0,2.02
62.0,5.73
63.0,12.6
64.0,2.81
65.0,2.91
69.0,1.62
70.0,3.2
71.0,1.89
72.0,1.15
74.0,7.04
75.0,12.07
76.0,12.1
77.0,7.94
81.0,4.49
82.0,18.64
83.0,10.02
84.0,1.85
86.0,3.53
87.0,5.18
88.0,1.92
89.0,10.25
90.0,3.53
91.0,2.87
95.0,0.68
96.0,5.81
97.0,7.13
98.0,2.99
99.0,1.44
110.0,2.87
111.0,1.38
113.0,2.88
115.0,6.66
126.0,2.62
137.0,2.18
139.0,11.55
140.0,2.25
150.0,2.95
151.0,5.1
161.0,1.55
162.0,2.55
163.0,14.8
164.0,15.78
165.0,89.81
166.0,36.49
167.0,3.96
176.0,0.89
178.0,0.77
179.0,4.09
189.0,0.71
190.0,1.51
191.0,0.79
192.0,6.57
193.0,15.56
194.0,48.56
195.0,5.85
207.0,15.24
208.0,4.97
221.0,19.63
222.0,99.99
223.0,16.41
224.0,1.76
