x,y
15.0,0.2
16.0,0.1
18.0,0.7
26.0,0.6
27.0,1.1
28.0,3.3
29.0,0.5
37.0,0.3
38.0,1.8
39.0,9.91
40.0,1.5
41.0,1.4
42.0,0.3
43.0,0.3
44.0,1.3
50.0,3.3
51.0,12.71
52.0,2.3
54.0,0.4
55.0,0.7
56.0,1.4
59.0,0.3
61.0,0.1
62.0,2.5
63.0,10.51
64.0,4.7
65.0,15.21
66.0,1.6
69.0,1.1
70.0,3.8
71.0,0.3
73.0,0.1
74.0,0.5
75.0,0.6
76.0,1.5
77.0,14.61
78.0,3.8
79.0,2.5
80.0,0.5
86.0,0.8
87.0,0.7
89.0,28.03
90.0,55.45
91.0,67.66
92.0,5.0
97.0,1.3
102.0,0.7
103.0,0.3
104.0,5.0
105.0,4.5
106.0,25.52
107.0,2.7
116.0,0.6
118.0,99.99
119.0,9.41
120.0,0.9
122.0,0.6
127.0,0.3
132.0,15.11
133.0,3.0
134.0,1.8
135.0,0.2
145.0,3.1
146.0,1.8
147.0,0.4
149.0,0.8
152.0,0.3
161.0,0.3
162.0,0.4
165.0,0.8
175.0,0.3
176.0,0.8
177.0,0.4
178.0,0.5
179.0,0.9
180.0,1.2
181.0,0.6
188.0,0.7
189.0,0.4
190.0,1.4
191.0,0.5
193.0,0.3
194.0,0.5
199.0,0.2
203.0,3.1
204.0,0.8
206.0,0.2
207.0,0.1
208.0,11.31
209.0,1.9
216.0,2.6
217.0,0.4
222.0,0.5
223.0,1.5
266.0,1.3
267.0,0.2
294.0,81.17
295.0,15.81
296.0,2.1
