x,y
38.0,1.0
39.0,6.2
40.0,1.9
41.0,5.6
42.0,9.7
43.0,22.22
44.0,0.5
46.0,0.1
48.0,0.7
51.0,1.1
52.0,3.6
53.0,3.6
54.0,1.8
55.0,0.9
56.0,0.8
62.0,1.5
63.0,6.1
64.0,5.2
65.0,44.23
66.0,7.6
67.0,3.7
68.0,3.3
69.0,7.2
70.0,1.0
71.0,0.4
74.0,0.6
75.0,0.7
76.0,0.7
77.0,0.3
78.0,0.7
79.0,0.7
80.0,5.6
81.0,1.1
82.0,0.2
83.0,10.6
84.0,0.8
85.0,0.5
89.0,0.4
90.0,1.5
91.0,4.8
92.0,60.05
93.0,22.22
94.0,1.5
95.0,0.3
96.0,1.2
97.0,0.3
102.0,2.1
106.0,0.4
107.0,0.6
108.0,82.77
109.0,7.8
110.0,0.7
111.0,15.01
112.0,4.0
119.0,0.7
123.0,1.4
124.0,1.9
133.0,0.8
134.0,0.4
140.0,88.78
141.0,7.6
142.0,4.7
156.0,99.99
157.0,79.07
158.0,11.81
159.0,6.0
160.0,0.6
202.0,2.8
203.0,21.41
204.0,2.7
267.0,69.56
268.0,10.2
269.0,4.5
270.0,0.4
