x,y
21.0,0.05
23.0,0.04
24.0,0.06
25.0,0.09
26.0,0.54
27.0,5.44
28.0,0.01
29.0,12.85
30.0,0.28
31.0,0.12
32.0,0.22
33.0,0.17
34.0,0.08
38.0,0.08
39.0,2.77
40.0,0.09
41.0,17.35
42.0,4.72
43.0,40.51
44.0,0.19
45.0,0.02
46.0,0.01
49.0,0.08
50.0,0.18
51.0,0.07
52.0,0.03
53.0,0.72
54.0,0.73
55.0,8.21
56.0,10.29
57.0,99.99
58.0,4.88
60.0,0.06
62.0,0.02
63.0,0.12
67.0,2.3
68.0,0.77
69.0,4.04
70.0,7.3
71.0,31.9
72.0,1.91
77.0,0.23
79.0,0.04
81.0,0.09
82.0,0.6
83.0,2.82
84.0,2.21
85.0,3.95
86.0,0.25
97.0,0.51
98.0,9.36
99.0,3.84
100.0,0.15
111.0,0.03
112.0,6.73
113.0,3.42
114.0,0.17
126.0,0.4
127.0,0.32
140.0,0.48
141.0,0.32
154.0,0.19
155.0,0.32
156.0,0.01
168.0,0.03
169.0,0.3
184.0,0.42
185.0,0.03
