x,y
14.0,0.1
15.0,0.2
25.0,0.1
26.0,1.6
27.0,5.9
28.0,0.9
29.0,3.1
30.0,0.2
31.0,0.6
34.0,0.1
36.0,0.2
37.0,2.7
38.0,6.7
39.0,24.1
40.0,5.6
41.0,15.5
42.0,2.7
43.0,6.1
44.0,0.3
45.0,0.2
46.0,0.3
47.0,1.6
48.0,1.2
49.0,1.3
50.0,8.4
51.0,19.6
52.0,10.7
53.0,14.3
54.0,2.3
55.0,15.0
56.0,1.0
57.0,0.3
60.0,0.2
61.0,0.8
62.0,7.5
63.0,5.3
64.0,1.5
65.0,13.3
66.0,11.9
67.0,23.4
68.0,5.8
69.0,12.0
70.0,1.1
71.0,0.1
73.0,0.7
74.0,2.9
75.0,1.7
76.0,1.7
77.0,30.1
78.0,38.6
79.0,8.4
80.0,0.7
81.0,7.3
82.0,2.3
83.0,2.0
84.0,0.2
85.0,0.3
86.0,0.2
87.0,0.2
89.0,0.1
91.0,0.1
92.0,0.2
93.0,0.8
94.0,5.1
95.0,40.6
96.0,15.5
97.0,1.5
98.0,0.2
105.0,18.3
106.0,12.2
107.0,17.5
108.0,1.5
109.0,0.4
121.0,0.4
122.0,0.4
123.0,47.0
124.0,99.99
125.0,7.9
126.0,0.6
