x,y
4.0,0.36
12.0,0.15
14.0,0.25
15.0,1.66
16.0,0.08
17.0,0.06
18.0,0.57
26.0,2.57
27.0,28.17
28.0,6.13
29.0,38.6
30.0,13.55
37.0,0.82
38.0,5.26
39.0,23.22
40.0,3.28
41.0,39.71
42.0,19.48
43.0,99.99
44.0,3.28
46.0,0.6
50.0,8.32
51.0,3.28
52.0,2.12
53.0,4.57
54.0,0.6
55.0,24.79
56.0,1.22
57.0,0.14
61.0,0.53
62.0,2.52
63.0,10.41
64.0,8.07
65.0,11.7
66.0,1.63
67.0,0.81
68.0,0.14
69.0,10.56
70.0,28.15
71.0,12.05
72.0,0.69
73.0,0.18
74.0,1.86
75.0,5.55
76.0,7.84
77.0,1.88
78.0,1.53
79.0,1.09
80.0,1.07
81.0,4.28
82.0,0.48
89.0,0.24
90.0,0.21
91.0,1.47
92.0,2.9
93.0,5.81
94.0,1.24
95.0,0.14
96.0,0.15
103.0,0.19
104.0,0.08
105.0,0.37
106.0,1.48
107.0,1.57
108.0,0.08
109.0,18.9
110.0,1.44
115.0,0.13
118.0,0.16
119.0,0.61
120.0,0.17
122.0,2.55
123.0,9.29
124.0,6.02
125.0,0.45
131.0,0.17
133.0,0.37
134.0,0.14
135.0,0.1
136.0,0.1
139.0,22.0
140.0,17.15
141.0,3.11
142.0,0.31
148.0,0.11
149.0,0.13
152.0,2.37
153.0,0.18
163.0,0.17
166.0,0.15
179.0,0.29
180.0,0.15
193.0,0.37
209.0,10.99
210.0,1.4
211.0,0.17
