x,y
13.0,0.05
14.0,0.11
15.0,0.23
16.0,0.06
27.0,0.28
28.0,0.13
29.0,0.31
40.0,0.03
41.0,0.06
43.0,0.06
44.0,0.03
57.0,0.47
67.0,0.05
69.0,0.14
71.0,0.06
77.0,0.05
83.0,0.08
89.0,0.17
94.0,0.07
95.0,0.08
96.0,0.08
97.0,0.05
101.0,0.16
102.0,0.08
103.0,0.05
115.0,0.09
127.0,0.04
128.0,0.08
139.0,0.08
141.0,0.22
151.0,0.14
152.0,0.49
153.0,0.33
154.0,0.11
163.0,0.13
164.0,0.22
165.0,2.59
166.0,0.77
167.0,0.44
168.0,0.17
176.0,0.38
177.0,0.56
178.0,6.39
179.0,4.66
180.0,1.11
181.0,0.75
182.0,0.18
187.0,0.15
188.0,0.29
189.0,2.21
190.0,1.78
191.0,4.13
192.0,2.84
193.0,5.09
194.0,1.39
195.0,0.37
200.0,0.28
201.0,0.54
202.0,2.97
203.0,3.07
204.0,1.73
205.0,8.44
206.0,3.64
207.0,8.64
208.0,2.5
209.0,0.68
210.0,0.17
213.0,0.23
214.0,0.21
215.0,0.96
216.0,0.6
217.0,0.78
218.0,0.82
219.0,2.48
220.0,1.72
221.0,27.11
222.0,6.51
223.0,0.74
226.0,0.12
227.0,0.14
228.0,0.12
229.0,0.16
231.0,0.25
232.0,0.2
233.0,0.96
234.0,2.37
235.0,1.06
236.0,0.18
247.0,0.26
248.0,0.45
249.0,0.2
262.0,0.18
263.0,0.11
276.0,0.35
277.0,0.14
290.0,0.15
291.0,0.15
304.0,0.13
305.0,0.17
342.0,0.34
343.0,0.15
345.0,0.29
346.0,0.84
348.0,99.99
349.0,27.73
350.0,1.43
