x,y
1.0,0.5
2.0,0.4
12.0,0.1
13.0,0.1
14.0,0.6
15.0,8.51
16.0,0.3
25.0,0.1
26.0,3.3
27.0,38.53
28.0,6.91
29.0,25.32
30.0,0.6
36.0,0.1
37.0,0.9
38.0,3.0
39.0,38.13
40.0,7.41
41.0,81.17
42.0,69.26
43.0,16.51
44.0,0.5
48.0,0.1
49.0,0.2
50.0,2.1
51.0,4.3
52.0,1.9
53.0,10.21
54.0,6.91
55.0,99.99
56.0,27.62
57.0,1.2
58.0,0.1
61.0,0.1
62.0,0.3
63.0,0.8
64.0,0.1
65.0,1.4
66.0,0.8
67.0,4.7
68.0,1.1
69.0,30.03
70.0,1.6
71.0,0.1
73.0,0.1
74.0,0.1
75.0,0.1
76.0,0.1
77.0,0.6
78.0,0.1
79.0,0.4
80.0,0.1
81.0,0.3
82.0,0.1
83.0,0.4
84.0,36.93
85.0,2.5
86.0,0.1
