x,y
14.0,0.05
15.0,0.41
16.0,0.01
24.0,0.01
25.0,0.08
26.0,1.99
27.0,18.66
28.0,4.07
29.0,11.07
30.0,0.27
31.0,0.16
32.0,0.13
33.0,0.16
34.0,0.11
35.0,0.25
36.0,0.31
37.0,0.92
38.0,2.45
39.0,23.73
40.0,4.33
41.0,69.92
42.0,16.13
43.0,16.77
44.0,0.55
45.0,0.01
47.0,0.15
48.0,0.21
49.0,4.84
50.0,1.14
51.0,3.36
52.0,0.64
53.0,6.96
54.0,1.28
55.0,43.98
56.0,2.03
57.0,0.06
60.0,0.12
61.0,0.85
62.0,1.62
63.0,9.17
64.0,0.63
65.0,3.55
66.0,0.36
67.0,9.96
68.0,16.13
69.0,99.99
70.0,4.94
71.0,0.13
72.0,0.04
73.0,0.26
74.0,0.1
75.0,1.56
76.0,1.54
77.0,1.2
78.0,0.54
79.0,0.57
80.0,0.26
81.0,0.37
82.0,0.25
83.0,0.05
85.0,0.01
86.0,0.02
87.0,0.04
88.0,0.03
89.0,0.24
90.0,0.03
91.0,0.67
92.0,0.1
93.0,1.93
94.0,0.13
95.0,1.74
96.0,0.06
97.0,0.02
99.0,0.01
102.0,0.01
104.0,29.42
105.0,9.41
106.0,10.28
107.0,9.09
108.0,1.12
109.0,6.17
110.0,0.14
116.0,0.02
117.0,0.08
118.0,0.01
119.0,0.48
120.0,0.77
121.0,0.52
122.0,0.72
123.0,0.12
127.0,0.02
128.0,0.01
129.0,0.02
131.0,0.01
133.0,0.04
135.0,1.23
136.0,0.05
137.0,1.2
138.0,0.05
141.0,0.03
143.0,0.04
147.0,0.01
148.0,5.37
149.0,0.31
150.0,5.3
151.0,0.29
152.0,0.01
156.0,0.05
158.0,0.06
160.0,0.02
184.0,0.19
185.0,0.01
186.0,0.23
187.0,0.01
188.0,0.06
