x,y
12.0,0.2
14.0,1.8
15.0,3.0
16.0,0.8
18.0,0.4
26.0,3.5
27.0,27.83
28.0,11.41
29.0,10.91
32.0,2.8
37.0,1.4
38.0,4.9
39.0,32.93
40.0,6.31
41.0,25.92
42.0,1.5
43.0,8.41
44.0,0.3
45.0,0.2
50.0,9.21
51.0,23.92
52.0,9.91
53.0,17.52
54.0,1.9
55.0,2.7
56.0,1.4
57.0,0.4
61.0,1.4
62.0,4.2
63.0,13.01
64.0,4.5
65.0,15.71
66.0,10.51
67.0,6.31
68.0,1.0
69.0,0.4
73.0,0.3
74.0,2.6
75.0,2.0
77.0,71.26
78.0,13.01
79.0,99.99
80.0,19.42
81.0,6.41
82.0,0.4
86.0,0.3
87.0,0.3
89.0,0.9
91.0,51.35
92.0,6.91
93.0,31.73
94.0,4.3
95.0,0.4
103.0,1.2
105.0,7.71
107.0,27.72
108.0,2.5
115.0,0.2
119.0,0.3
122.0,39.84
123.0,4.0
