x,y
12.0,0.23
13.0,0.51
14.0,0.85
15.0,0.85
16.0,0.05
17.0,0.2
18.0,0.38
25.0,0.21
26.0,1.29
27.0,3.91
28.0,0.4
29.0,0.4
37.0,1.6
38.0,5.41
39.0,24.85
40.0,8.36
41.0,6.1
42.0,0.69
43.0,0.87
45.0,2.64
49.0,0.67
50.0,8.0
51.0,9.78
52.0,2.24
53.0,1.76
54.0,0.17
59.0,2.07
61.0,2.23
62.0,6.55
63.0,16.78
64.0,4.64
65.0,32.49
66.0,2.03
67.0,0.32
68.0,1.06
73.0,0.41
74.0,2.1
75.0,2.01
76.0,1.63
77.0,2.78
78.0,0.63
79.0,0.41
85.0,0.68
86.0,1.51
87.0,1.25
88.0,0.41
89.0,11.54
90.0,0.41
91.0,78.57
92.0,6.97
93.0,0.31
99.0,0.16
102.0,0.54
103.0,1.12
104.0,0.25
105.0,0.51
115.0,0.28
116.0,0.2
119.0,99.99
120.0,9.57
121.0,0.72
128.0,0.15
130.0,0.47
159.0,10.3
160.0,1.16
161.0,0.06
