x,y
18.0,0.39
25.0,0.44
26.0,1.7
27.0,1.27
28.0,1.81
32.0,2.32
33.0,8.28
34.0,1.52
35.0,2.6
36.0,1.39
37.0,4.72
38.0,4.53
39.0,8.44
40.0,0.37
43.0,1.66
44.0,1.42
45.0,28.4
46.0,1.92
47.0,4.69
48.0,0.57
49.0,3.92
50.0,8.15
51.0,4.73
52.0,0.48
57.0,0.51
58.0,0.81
59.0,0.56
60.0,7.91
61.0,7.04
62.0,12.11
63.0,16.68
64.0,1.38
68.0,0.35
69.0,4.08
70.0,0.59
71.0,1.15
72.0,2.73
73.0,10.58
74.0,6.73
75.0,9.21
76.0,0.91
77.0,2.71
78.0,1.81
79.0,1.17
80.0,0.26
81.0,0.87
82.0,0.49
83.0,1.07
84.0,3.05
85.0,4.68
86.0,4.8
87.0,5.02
88.0,1.64
89.0,17.04
90.0,1.46
92.0,0.49
93.0,2.21
94.0,0.74
95.0,0.77
96.0,1.71
97.0,4.96
98.0,0.75
99.0,4.46
100.0,0.26
101.0,0.98
103.0,0.39
105.0,0.43
106.0,0.24
107.0,1.64
108.0,0.71
109.0,3.8
110.0,1.04
111.0,3.46
112.0,1.22
113.0,0.96
114.0,0.27
117.0,0.56
119.0,1.16
120.0,1.0
121.0,2.18
122.0,0.24
123.0,20.11
124.0,6.72
125.0,7.39
126.0,2.57
127.0,0.62
131.0,0.22
133.0,4.04
134.0,0.28
135.0,2.58
137.0,0.41
145.0,0.53
146.0,0.79
147.0,0.37
148.0,0.59
154.0,0.72
155.0,1.9
156.0,1.08
157.0,1.68
158.0,0.37
159.0,99.99
160.0,8.49
161.0,63.95
162.0,5.22
163.0,10.4
164.0,0.91
192.0,25.04
193.0,2.17
194.0,17.63
195.0,1.49
196.0,3.45
197.0,0.27
