x,y
36.0,0.12
37.0,0.18
38.0,0.8
39.0,12.48
40.0,3.17
41.0,6.22
42.0,10.18
43.0,0.91
44.0,0.1
48.0,0.02
49.0,0.02
50.0,0.28
51.0,0.96
52.0,1.78
53.0,5.87
54.0,2.84
55.0,1.01
56.0,0.45
57.0,0.9
60.0,0.05
61.0,0.08
62.0,0.02
63.0,0.12
64.0,0.32
65.0,0.87
66.0,1.82
67.0,1.54
68.0,0.51
69.0,0.2
70.0,0.01
73.0,0.06
74.0,0.03
76.0,0.01
77.0,0.58
78.0,0.38
79.0,0.52
80.0,4.1
81.0,2.16
82.0,0.48
83.0,0.09
84.0,0.83
90.0,0.01
91.0,0.09
92.0,0.2
93.0,0.36
94.0,0.87
95.0,0.92
96.0,0.58
97.0,0.01
104.0,0.12
105.0,0.09
106.0,0.17
107.0,2.04
108.0,1.11
109.0,0.35
117.0,0.03
118.0,0.02
119.0,0.14
120.0,0.33
121.0,9.14
122.0,99.99
123.0,8.67
124.0,0.31
131.0,0.01
132.0,0.09
133.0,0.74
134.0,0.34
135.0,9.05
136.0,2.26
137.0,0.18
145.0,0.08
146.0,0.14
147.0,0.48
148.0,0.1
149.0,5.38
150.0,0.61
161.0,0.11
162.0,0.05
163.0,1.02
164.0,1.44
165.0,0.31
