x,y
12.0,0.59
13.0,0.51
14.0,3.11
15.0,6.3
16.0,0.62
18.0,0.24
26.0,1.26
27.0,4.47
28.0,6.44
29.0,1.16
30.0,0.46
32.0,0.25
37.0,1.34
38.0,3.22
39.0,7.68
40.0,2.43
41.0,8.49
42.0,17.71
43.0,0.66
44.0,3.02
45.0,0.35
46.0,0.45
47.0,0.29
49.0,0.66
50.0,10.93
51.0,23.99
52.0,4.14
53.0,0.7
54.0,0.27
59.0,2.37
61.0,0.59
62.0,1.43
63.0,4.26
64.0,2.41
65.0,8.24
66.0,0.81
67.0,0.14
73.0,0.58
74.0,3.16
75.0,2.05
76.0,2.68
77.0,25.39
78.0,4.35
79.0,0.83
89.0,1.57
91.0,99.99
92.0,8.4
93.0,0.29
104.0,12.38
105.0,6.46
106.0,1.53
107.0,0.52
116.0,0.19
117.0,1.24
118.0,4.95
119.0,27.69
120.0,2.57
163.0,2.02
164.0,0.25
191.0,21.93
192.0,2.38
193.0,0.28
