x,y
14.0,0.1
15.0,0.3
25.0,0.3
26.0,0.99
27.0,0.8
28.0,3.39
29.0,0.3
30.0,0.1
36.0,0.6
37.0,3.79
38.0,7.69
39.0,16.39
40.0,2.19
41.0,5.49
42.0,2.09
44.0,1.19
45.0,4.29
46.0,0.8
48.0,0.2
49.0,1.19
50.0,4.29
51.0,2.49
52.0,7.69
53.0,1.29
54.0,1.49
60.0,0.6
61.0,3.59
62.0,5.79
63.0,13.69
64.0,8.49
65.0,61.59
66.0,7.69
67.0,0.4
73.0,0.6
74.0,2.29
75.0,1.79
76.0,0.8
77.0,0.1
78.0,0.1
79.0,1.19
80.0,0.5
81.0,1.19
82.0,0.5
83.0,0.1
85.0,2.29
86.0,2.29
87.0,0.5
88.0,0.5
89.0,0.7
90.0,2.89
91.0,9.49
92.0,55.29
93.0,3.89
94.0,0.2
95.0,0.1
104.0,0.2
105.0,0.1
106.0,0.2
107.0,0.1
116.0,0.2
117.0,1.09
118.0,0.2
119.0,0.99
128.0,0.1
130.0,0.2
132.0,0.2
134.0,0.1
143.0,1.89
144.0,0.3
145.0,2.09
146.0,0.3
169.0,0.1
170.0,0.6
171.0,99.99
172.0,7.39
173.0,99.29
174.0,7.09
175.0,0.2
