x,y
15.0,0.8
26.0,0.4
27.0,7.01
28.0,2.3
29.0,14.11
30.0,0.4
31.0,0.9
33.0,0.9
37.0,0.1
39.0,9.81
40.0,2.1
41.0,40.04
42.0,14.51
43.0,29.93
45.0,99.99
46.0,2.4
47.0,0.9
50.0,0.2
51.0,0.7
52.0,0.4
53.0,4.3
54.0,5.4
55.0,49.64
56.0,46.94
57.0,22.32
58.0,3.3
59.0,1.0
60.0,0.5
63.0,0.1
65.0,0.8
66.0,0.7
67.0,8.11
68.0,24.92
69.0,47.04
70.0,63.66
71.0,14.31
72.0,0.8
73.0,0.1
77.0,0.5
78.0,0.1
79.0,0.8
80.0,0.2
81.0,2.4
82.0,29.13
83.0,61.46
84.0,39.14
85.0,7.01
86.0,0.4
87.0,2.4
88.0,0.1
91.0,0.1
93.0,0.1
95.0,0.5
96.0,6.41
97.0,33.73
98.0,13.71
99.0,1.2
100.0,0.1
101.0,0.4
109.0,0.1
110.0,2.5
111.0,19.72
112.0,28.23
113.0,2.5
114.0,0.1
115.0,0.1
125.0,0.5
126.0,0.1
129.0,0.8
130.0,0.1
138.0,0.1
140.0,28.83
141.0,3.3
142.0,0.2
171.0,0.1
173.0,0.1
