x,y
12.0,0.4
16.0,0.2
18.0,0.6
24.0,0.1
25.0,0.7
26.0,4.5
27.0,7.51
28.0,16.01
35.0,0.1
36.0,0.6
37.0,6.31
38.0,11.51
39.0,26.22
40.0,2.2
41.0,1.0
42.0,1.0
44.0,1.1
46.0,0.3
48.0,0.5
49.0,4.6
50.0,34.33
51.0,54.95
52.0,15.41
54.0,0.4
55.0,1.4
56.0,5.3
57.0,0.2
60.0,0.3
61.0,3.2
62.0,6.31
63.0,14.51
64.0,4.0
65.0,25.02
66.0,2.3
72.0,0.3
73.0,2.0
74.0,6.01
75.0,6.81
76.0,10.11
77.0,53.15
78.0,36.93
79.0,3.0
80.0,0.4
84.0,0.2
85.0,0.7
86.0,1.1
87.0,0.9
89.0,8.71
91.0,91.38
92.0,6.91
93.0,0.2
99.0,0.4
100.0,0.2
102.0,0.6
104.0,58.45
105.0,67.06
106.0,4.6
107.0,0.2
116.0,0.1
129.0,0.1
132.0,41.94
133.0,99.99
134.0,9.01
135.0,0.5
