x,y
26.0,2.2
27.0,17.62
28.0,3.8
29.0,29.73
30.0,0.8
31.0,0.8
35.0,1.5
36.0,4.2
38.0,2.9
39.0,13.91
40.0,4.1
41.0,59.85
42.0,28.53
43.0,58.95
44.0,9.41
45.0,0.6
47.0,3.5
48.0,0.9
49.0,1.3
50.0,1.1
51.0,1.5
53.0,3.2
54.0,4.7
55.0,41.94
56.0,55.45
57.0,99.99
58.0,4.9
63.0,0.9
67.0,2.1
68.0,8.21
69.0,29.93
70.0,51.35
71.0,4.5
79.0,0.9
81.0,0.9
82.0,5.3
83.0,4.7
84.0,3.1
85.0,1.6
86.0,0.8
97.0,3.5
98.0,7.91
99.0,0.9
110.0,3.5
111.0,0.4
112.0,2.4
113.0,0.3
114.0,0.4
117.0,6.51
118.0,0.6
119.0,6.51
120.0,0.6
121.0,2.2
