x,y
14.0,1.43
15.0,1.15
16.0,0.62
27.0,11.08
28.0,1.08
29.0,4.85
31.0,0.47
37.0,0.34
39.0,24.18
40.0,6.11
41.0,65.18
42.0,6.06
43.0,10.02
44.0,0.86
45.0,0.35
46.0,0.23
50.0,2.14
51.0,4.93
52.0,2.08
53.0,12.15
54.0,3.46
55.0,22.6
56.0,18.44
57.0,8.11
58.0,0.37
59.0,0.3
62.0,0.52
63.0,1.14
64.0,0.35
65.0,2.67
66.0,1.34
67.0,11.54
68.0,15.25
69.0,99.99
70.0,19.15
71.0,0.95
74.0,0.5
77.0,2.45
78.0,0.66
79.0,2.94
80.0,0.5
81.0,2.04
82.0,0.29
83.0,1.06
84.0,0.36
95.0,0.87
96.0,0.35
97.0,2.06
112.0,21.29
113.0,1.97
