x,y
36.0,1.58
39.0,1.05
44.0,1.05
45.0,1.58
50.0,3.7
51.0,4.1
63.0,3.3
67.0,1.3
69.0,3.83
73.0,1.71
74.0,1.05
75.0,18.78
76.0,3.96
77.0,1.05
82.0,1.85
85.0,2.51
87.0,1.05
99.0,8.46
100.0,1.05
101.0,2.91
107.0,1.45
108.0,23.14
109.0,8.73
110.0,3.17
111.0,9.12
112.0,1.32
113.0,3.04
118.0,1.05
127.0,4.1
129.0,1.05
131.0,1.32
136.0,2.64
138.0,1.45
139.0,10.58
140.0,1.85
142.0,1.19
143.0,16.0
144.0,2.64
145.0,5.82
149.0,3.3
150.0,1.05
151.0,1.98
152.0,5.02
155.0,1.05
159.0,2.91
161.0,1.05
173.0,1.19
175.0,2.11
182.0,3.7
183.0,13.09
184.0,76.97
185.0,10.71
186.0,8.46
187.0,1.05
188.0,1.32
217.0,1.19
218.0,16.4
219.0,11.37
220.0,7.27
221.0,3.96
222.0,6.61
223.0,1.05
224.0,6.61
252.0,1.05
253.0,1.98
254.0,99.99
255.0,15.32
256.0,66.77
257.0,10.97
258.0,14.21
