x,y
14.0,0.07
16.0,0.46
18.0,0.26
28.0,3.77
30.0,7.17
32.0,1.17
37.0,0.98
38.0,1.54
39.0,1.61
40.0,0.46
44.0,0.5
46.0,2.14
49.0,1.09
50.0,3.13
51.0,5.11
52.0,0.36
53.0,0.54
55.0,0.4
56.0,0.36
57.0,0.31
61.0,4.55
62.0,7.76
63.0,7.69
64.0,0.45
74.0,15.58
75.0,26.1
76.0,3.47
84.0,0.38
85.0,2.67
86.0,5.7
87.0,4.73
88.0,0.83
98.0,12.58
99.0,19.81
100.0,2.23
101.0,0.56
109.0,0.39
110.0,0.86
111.0,0.82
112.0,1.26
113.0,5.77
114.0,1.07
120.0,0.52
121.0,1.34
122.0,5.44
123.0,2.82
124.0,0.39
125.0,64.96
126.0,7.15
127.0,0.61
129.0,0.37
139.0,0.54
140.0,0.35
141.0,0.92
153.0,99.99
154.0,11.44
155.0,1.25
157.0,0.62
169.0,0.94
197.0,1.29
199.0,86.27
200.0,11.7
201.0,1.3
213.0,1.53
227.0,0.74
243.0,67.25
244.0,9.14
245.0,0.57
246.0,0.02
