x,y
14.0,0.1
15.0,1.49
16.0,0.1
17.0,0.4
18.0,1.89
26.0,1.39
27.0,24.89
28.0,9.69
29.0,32.49
30.0,0.7
31.0,1.19
32.0,0.4
34.0,0.2
36.0,0.1
37.0,0.1
38.0,0.6
39.0,23.89
40.0,5.49
41.0,91.59
42.0,31.79
43.0,41.59
44.0,1.59
45.0,1.29
46.0,0.2
47.0,0.4
48.0,0.6
49.0,0.1
50.0,0.6
51.0,1.59
52.0,0.99
53.0,8.99
54.0,16.99
55.0,93.99
56.0,37.09
57.0,17.59
58.0,99.99
59.0,30.29
60.0,1.29
61.0,0.1
62.0,0.1
63.0,0.4
64.0,0.1
65.0,1.79
66.0,2.59
67.0,22.89
68.0,23.59
69.0,43.59
70.0,24.09
71.0,96.49
72.0,9.59
73.0,0.9
74.0,0.1
75.0,0.1
76.0,0.1
77.0,1.69
78.0,1.59
79.0,10.29
80.0,11.49
81.0,24.19
82.0,42.29
83.0,34.99
84.0,29.79
85.0,11.39
86.0,3.49
87.0,0.4
88.0,0.1
89.0,0.1
91.0,1.09
92.0,0.7
93.0,9.09
94.0,7.99
95.0,15.49
96.0,20.09
97.0,33.99
98.0,57.79
99.0,8.59
100.0,5.89
101.0,0.5
104.0,0.1
105.0,0.3
106.0,0.2
107.0,6.99
108.0,7.39
109.0,5.69
110.0,3.49
111.0,42.49
112.0,13.89
113.0,3.89
114.0,5.09
115.0,0.5
116.0,0.1
117.0,0.1
119.0,0.1
120.0,0.2
121.0,7.09
122.0,14.19
123.0,3.39
124.0,18.99
125.0,24.89
126.0,6.99
127.0,3.39
128.0,0.6
129.0,0.1
133.0,0.1
134.0,0.1
135.0,8.09
136.0,1.99
137.0,0.5
138.0,0.99
139.0,15.49
140.0,2.89
141.0,1.29
142.0,0.1
149.0,3.29
150.0,0.4
151.0,0.1
153.0,2.89
154.0,1.89
155.0,0.2
162.0,0.1
163.0,0.2
164.0,2.29
165.0,0.3
166.0,0.1
167.0,2.69
168.0,0.4
169.0,0.1
180.0,0.1
181.0,0.2
182.0,34.19
183.0,4.99
184.0,0.5
