x,y
13.0,0.3
14.0,2.29
15.0,20.59
16.0,0.4
17.0,0.4
18.0,1.79
19.0,0.1
25.0,0.3
26.0,3.59
27.0,13.09
28.0,12.79
29.0,18.19
30.0,1.19
31.0,22.69
32.0,2.69
33.0,8.79
34.0,0.1
37.0,0.6
38.0,1.09
39.0,4.29
40.0,0.7
41.0,6.29
42.0,22.39
43.0,99.99
44.0,6.69
45.0,94.49
46.0,3.89
47.0,0.4
49.0,0.2
50.0,0.8
51.0,0.6
52.0,0.2
53.0,1.19
54.0,0.4
55.0,32.19
56.0,1.39
57.0,5.79
58.0,2.99
59.0,10.19
60.0,3.69
61.0,1.19
68.0,0.1
69.0,1.19
70.0,30.49
71.0,29.69
72.0,13.19
73.0,1.19
74.0,4.89
75.0,25.09
76.0,0.9
77.0,0.2
83.0,0.99
84.0,0.7
85.0,1.89
86.0,0.1
87.0,59.29
88.0,2.99
89.0,0.3
101.0,3.89
102.0,36.09
103.0,2.29
104.0,0.2
