x,y
14.0,0.77
15.0,1.99
17.0,0.03
18.0,0.38
26.0,0.99
27.0,10.66
28.0,4.77
29.0,0.77
30.0,0.37
35.0,0.21
36.0,0.28
37.0,0.74
38.0,2.59
39.0,10.71
40.0,1.84
41.0,13.47
42.0,6.31
43.0,20.53
44.0,0.98
47.0,0.14
48.0,0.75
49.0,6.78
50.0,4.26
51.0,17.24
52.0,2.81
53.0,0.52
54.0,0.32
55.0,0.28
56.0,0.14
57.0,18.03
58.0,1.29
59.0,0.26
61.0,0.29
62.0,0.88
63.0,3.51
64.0,4.58
65.0,7.01
66.0,1.97
67.0,0.36
70.0,0.05
73.0,0.16
74.0,0.69
75.0,0.99
76.0,0.05
77.0,40.79
78.0,4.11
79.0,3.15
80.0,0.29
86.0,0.08
87.0,0.1
88.0,0.16
89.0,0.75
90.0,1.21
91.0,6.77
92.0,7.32
93.0,31.25
94.0,6.32
95.0,0.45
99.0,0.06
100.0,0.07
101.0,0.06
102.0,0.22
104.0,11.23
105.0,1.75
106.0,5.04
107.0,0.47
112.0,0.08
115.0,0.74
116.0,0.38
117.0,1.81
118.0,11.44
119.0,0.08
120.0,99.99
121.0,8.82
122.0,0.39
125.0,0.12
127.0,0.09
129.0,0.06
130.0,0.2
132.0,1.6
133.0,3.14
134.0,6.55
135.0,0.79
136.0,0.06
140.0,0.15
146.0,0.02
148.0,0.06
151.0,0.19
152.0,0.35
153.0,0.1
154.0,0.17
155.0,0.13
160.0,0.12
162.0,0.92
163.0,0.14
169.0,16.09
170.0,1.98
171.0,5.26
172.0,0.57
173.0,0.07
176.0,37.12
177.0,4.41
178.0,0.32
196.0,9.74
197.0,1.17
198.0,3.2
199.0,0.31
211.0,8.1
212.0,1.13
213.0,2.7
214.0,0.4
