x,y
15.0,0.9
18.0,0.1
28.0,1.09
29.0,0.1
31.0,0.1
37.0,0.1
38.0,0.3
39.0,0.7
40.0,0.1
41.0,0.5
44.0,0.1
45.0,1.49
46.0,0.1
50.0,0.1
51.0,0.3
52.0,1.79
53.0,0.5
55.0,0.1
58.0,0.2
59.0,2.09
60.0,0.5
61.0,0.2
62.0,0.7
63.0,2.89
64.0,1.29
65.0,1.29
66.0,0.2
67.0,0.1
68.0,0.1
69.0,0.1
73.0,1.89
74.0,0.3
75.0,0.3
76.0,0.1
77.0,0.8
78.0,0.3
79.0,0.9
80.0,0.1
88.0,1.99
89.0,0.99
90.0,2.99
91.0,1.69
92.0,1.29
93.0,0.3
94.0,0.2
95.0,0.3
103.0,0.2
104.0,0.1
105.0,0.5
106.0,0.3
107.0,2.39
108.0,0.2
117.0,0.8
118.0,6.09
119.0,16.09
120.0,2.19
121.0,0.3
122.0,1.09
123.0,0.2
132.0,0.1
133.0,0.1
134.0,0.4
135.0,8.69
136.0,0.8
137.0,0.1
144.0,0.2
146.0,2.69
147.0,0.5
148.0,0.3
149.0,0.6
150.0,19.69
151.0,2.79
152.0,0.2
163.0,0.3
164.0,0.1
176.0,0.1
177.0,99.99
178.0,35.79
179.0,3.89
180.0,0.4
194.0,0.1
208.0,0.4
209.0,90.39
210.0,10.59
211.0,1.29
212.0,0.1
