x,y
25.0,0.05
26.0,1.37
27.0,5.08
28.0,3.4
29.0,1.74
30.0,2.01
37.0,0.71
38.0,1.32
39.0,6.41
40.0,2.59
41.0,8.4
42.0,15.43
43.0,2.44
47.0,0.41
48.0,0.25
49.0,0.18
50.0,1.64
51.0,2.8
52.0,3.93
53.0,3.72
54.0,8.88
55.0,1.94
56.0,0.63
57.0,0.21
61.0,0.19
62.0,0.55
63.0,1.16
64.0,0.41
65.0,1.66
66.0,2.17
67.0,1.39
68.0,13.92
69.0,5.46
70.0,0.31
74.0,0.24
75.0,0.04
77.0,1.61
78.0,0.44
79.0,1.87
80.0,1.09
81.0,1.14
82.0,1.41
83.0,0.36
92.0,0.21
93.0,0.32
94.0,0.49
95.0,46.19
96.0,4.62
97.0,0.19
107.0,0.48
108.0,2.14
109.0,99.99
110.0,90.36
111.0,7.36
112.0,0.29
