x,y
44.0,5.3
50.0,0.8
51.0,3.6
52.0,0.5
53.0,0.5
54.0,0.7
55.0,0.3
56.0,10.4
57.0,5.5
58.0,99.99
59.0,3.9
63.0,2.3
64.0,0.5
65.0,10.6
66.0,0.6
67.0,0.2
68.0,0.6
69.0,0.2
70.0,2.8
71.0,1.3
73.0,0.1
74.0,0.2
75.0,0.6
76.0,0.8
77.0,7.1
78.0,2.6
79.0,1.1
80.0,0.2
82.0,0.1
87.0,0.1
88.0,0.1
89.0,2.2
90.0,0.8
91.0,61.55
92.0,6.8
93.0,0.3
99.0,0.1
101.0,0.1
102.0,1.4
103.0,3.3
104.0,1.4
105.0,2.4
106.0,0.5
113.0,0.2
114.0,0.1
115.0,16.41
116.0,2.4
117.0,8.2
118.0,1.2
119.0,2.6
120.0,0.5
126.0,0.3
127.0,0.5
128.0,2.0
130.0,0.7
132.0,1.1
133.0,0.5
134.0,1.1
135.0,0.1
139.0,1.4
140.0,0.1
141.0,0.9
142.0,0.1
143.0,0.1
144.0,0.3
145.0,0.1
146.0,1.3
147.0,1.8
148.0,1.6
150.0,0.1
151.0,1.7
152.0,12.31
153.0,2.3
160.0,0.3
163.0,0.9
164.0,1.8
165.0,19.91
166.0,7.2
167.0,20.01
168.0,3.2
176.0,0.6
178.0,3.4
179.0,2.0
180.0,0.6
182.0,0.1
189.0,0.3
190.0,0.2
191.0,0.5
192.0,0.3
193.0,1.3
194.0,0.6
195.0,0.3
206.0,0.1
208.0,0.2
222.0,0.9
223.0,0.1
234.0,0.2
236.0,3.5
237.0,0.8
238.0,73.06
239.0,13.11
240.0,1.0
327.0,0.4
328.0,0.4
