x,y
14.0,0.1
15.0,10.91
18.0,2.8
26.0,0.7
27.0,6.11
28.0,6.01
29.0,5.5
30.0,8.71
37.0,0.1
38.0,0.5
39.0,7.11
40.0,1.2
41.0,8.41
42.0,45.24
43.0,10.11
44.0,21.02
45.0,21.62
46.0,1.3
50.0,0.3
51.0,1.0
52.0,0.7
53.0,3.9
54.0,6.91
55.0,10.81
56.0,4.9
58.0,99.99
59.0,3.5
62.0,0.1
64.0,0.1
65.0,0.3
66.0,0.7
67.0,2.1
68.0,6.01
69.0,1.0
70.0,3.3
71.0,2.0
72.0,0.7
78.0,0.1
79.0,0.3
80.0,1.6
81.0,2.1
82.0,37.63
83.0,5.0
84.0,12.51
85.0,0.7
93.0,0.1
94.0,1.0
96.0,15.61
97.0,35.13
98.0,14.91
99.0,16.61
100.0,1.0
111.0,0.1
126.0,1.4
127.0,0.1
