x,y
26.0,6.27
27.0,16.54
28.0,11.94
29.0,43.89
30.0,1.28
31.0,9.16
32.0,0.55
38.0,0.58
39.0,12.4
40.0,2.73
41.0,59.82
42.0,7.6
43.0,40.42
44.0,3.96
45.0,2.79
50.0,0.58
51.0,1.31
52.0,0.99
53.0,12.97
54.0,5.29
55.0,86.09
56.0,12.28
57.0,99.99
58.0,6.06
59.0,3.1
65.0,2.73
66.0,1.52
67.0,23.06
68.0,10.51
69.0,11.02
70.0,8.11
71.0,21.0
72.0,11.0
73.0,1.14
77.0,3.18
78.0,0.71
79.0,5.91
80.0,1.57
81.0,22.16
82.0,6.62
83.0,4.74
84.0,1.79
85.0,58.74
86.0,5.92
87.0,0.63
91.0,0.84
93.0,1.9
94.0,0.26
95.0,16.58
96.0,2.15
97.0,12.91
98.0,2.9
99.0,22.43
100.0,2.84
107.0,0.16
109.0,0.71
110.0,11.94
111.0,1.94
112.0,0.7
113.0,0.48
126.0,1.57
127.0,0.36
128.0,17.68
129.0,1.5
