x,y
33.0,0.71
34.0,0.67
35.0,2.21
36.0,5.17
37.0,4.1
38.0,3.19
39.0,2.91
40.0,3.77
41.0,0.35
42.0,0.75
44.0,1.55
47.0,1.42
48.0,0.29
49.0,3.82
50.0,6.26
51.0,2.45
55.0,1.24
56.0,0.74
57.0,0.94
59.0,0.19
60.0,3.24
61.0,13.61
62.0,5.86
63.0,1.53
67.0,0.87
68.0,0.15
69.0,0.1
71.0,1.03
72.0,4.99
73.0,21.13
74.0,23.98
75.0,8.3
79.0,5.63
80.0,0.1
81.0,0.4
83.0,0.67
84.0,9.43
85.0,10.47
86.0,8.45
87.0,3.03
91.0,8.11
92.0,24.83
93.0,7.0
94.0,0.49
96.0,2.26
97.0,10.73
98.0,16.24
99.0,7.81
103.0,0.1
105.0,0.36
106.0,0.23
107.0,3.3
108.0,8.66
109.0,42.53
110.0,30.84
111.0,9.12
115.0,1.9
116.0,0.97
119.0,1.86
120.0,3.31
121.0,4.43
122.0,8.92
123.0,7.88
124.0,0.54
127.0,57.51
128.0,51.04
129.0,18.69
132.0,2.7
133.0,5.39
134.0,3.42
135.0,2.11
136.0,0.71
142.0,0.09
143.0,0.87
144.0,10.28
145.0,15.59
146.0,12.38
147.0,10.32
148.0,5.39
149.0,5.21
157.0,1.64
158.0,2.69
159.0,1.92
160.0,0.92
161.0,0.36
162.0,7.2
163.0,11.83
164.0,8.09
165.0,2.59
166.0,0.31
167.0,0.46
168.0,0.52
169.0,1.67
170.0,1.25
171.0,1.15
172.0,0.68
173.0,0.21
180.0,0.24
181.0,1.19
182.0,2.57
183.0,7.7
184.0,33.86
185.0,6.38
186.0,10.13
187.0,1.01
193.0,0.44
194.0,1.8
195.0,1.13
196.0,0.92
197.0,0.45
203.0,0.09
204.0,1.42
205.0,0.44
206.0,1.34
207.0,2.54
208.0,1.01
209.0,0.43
217.0,0.35
218.0,9.99
219.0,8.16
220.0,7.0
221.0,4.76
222.0,1.62
223.0,0.76
232.0,0.1
249.0,0.1
252.0,0.29
254.0,68.16
255.0,10.0
256.0,60.15
257.0,8.09
258.0,19.04
259.0,2.03
260.0,1.82
281.0,0.12
283.0,0.39
288.0,1.15
289.0,18.25
290.0,4.03
291.0,24.01
292.0,3.53
293.0,11.31
294.0,1.52
295.0,0.84
324.0,62.89
325.0,8.41
326.0,99.99
327.0,12.94
328.0,63.88
329.0,8.04
330.0,20.25
331.0,2.71
332.0,3.15
333.0,0.3
