x,y
27.0,5.0
28.0,3.0
29.0,3.0
39.0,6.01
41.0,7.01
43.0,2.0
50.0,4.0
51.0,5.0
53.0,4.0
55.0,3.0
62.0,1.0
63.0,4.0
64.0,1.0
65.0,2.0
67.0,1.0
69.0,1.0
74.0,1.0
75.0,3.0
76.0,8.01
77.0,10.01
78.0,1.0
79.0,1.0
81.0,1.0
88.0,1.0
89.0,3.0
91.0,1.0
92.0,1.0
101.0,1.0
102.0,2.0
103.0,2.0
104.0,5.0
105.0,8.01
113.0,1.0
114.0,1.0
115.0,6.01
116.0,1.0
127.0,2.0
128.0,4.0
129.0,1.0
131.0,1.0
133.0,1.0
141.0,1.0
143.0,1.0
151.0,1.0
152.0,5.0
153.0,4.0
155.0,1.0
159.0,4.0
165.0,3.0
171.0,3.0
179.0,4.0
181.0,4.0
187.0,1.0
195.0,1.0
199.0,7.01
200.0,3.0
207.0,1.0
209.0,3.0
210.0,1.0
213.0,2.0
223.0,1.0
224.0,1.0
225.0,1.0
226.0,1.0
227.0,99.99
228.0,15.01
229.0,1.0
242.0,22.02
243.0,4.0
244.0,1.0
