x,y
14.0,0.1
15.0,1.1
26.0,0.4
27.0,0.6
28.0,0.2
29.0,0.7
30.0,0.1
31.0,0.2
37.0,0.3
38.0,1.1
39.0,5.71
40.0,1.8
41.0,1.8
42.0,0.2
43.0,0.6
45.0,0.1
47.0,0.1
49.0,0.1
50.0,2.5
51.0,5.61
52.0,3.7
53.0,5.0
54.0,2.3
55.0,1.6
56.0,0.1
57.0,0.1
59.0,0.4
61.0,0.4
62.0,1.1
63.0,3.0
64.0,1.0
65.0,7.41
66.0,7.51
67.0,1.5
68.0,1.0
69.0,0.9
73.0,0.1
74.0,0.9
75.0,0.6
76.0,1.2
77.0,13.01
78.0,6.21
79.0,7.51
80.0,0.6
81.0,1.0
82.0,0.9
83.0,0.1
85.0,0.1
86.0,0.2
87.0,0.2
89.0,1.0
90.0,0.3
91.0,3.9
92.0,0.7
93.0,1.5
94.0,9.31
95.0,0.8
96.0,0.1
105.0,4.6
106.0,1.2
107.0,1.3
108.0,1.2
109.0,12.41
110.0,1.0
111.0,0.1
119.0,0.1
120.0,0.1
121.0,2.5
122.0,1.4
123.0,0.4
135.0,0.4
137.0,99.99
138.0,9.71
139.0,0.8
149.0,0.1
152.0,63.06
153.0,6.51
154.0,0.6
