x,y
12.0,0.1
13.0,0.1
14.0,0.9
15.0,4.79
16.0,0.1
17.0,0.1
18.0,0.3
25.0,0.3
26.0,5.19
27.0,49.69
28.0,11.19
29.0,40.09
30.0,0.99
31.0,1.19
32.0,0.1
36.0,0.1
37.0,1.39
38.0,3.29
39.0,32.39
40.0,4.49
41.0,73.39
42.0,9.79
43.0,76.99
44.0,2.89
45.0,1.59
49.0,0.3
50.0,1.59
51.0,2.19
52.0,0.7
53.0,3.59
54.0,0.7
55.0,7.79
56.0,4.79
57.0,99.99
58.0,5.39
59.0,1.69
60.0,6.39
61.0,0.3
62.0,0.2
63.0,0.3
65.0,0.4
66.0,0.1
67.0,1.19
68.0,0.8
69.0,0.9
70.0,1.09
71.0,28.39
72.0,1.69
73.0,3.49
74.0,0.4
75.0,0.1
77.0,0.3
78.0,0.1
79.0,0.3
81.0,0.3
83.0,0.4
84.0,1.29
85.0,55.19
86.0,9.99
87.0,0.9
88.0,0.1
89.0,0.1
91.0,0.1
95.0,0.3
97.0,0.2
99.0,0.8
101.0,0.1
110.0,0.1
113.0,0.2
128.0,14.09
129.0,1.39
