x,y
15.0,0.52
26.0,0.87
27.0,4.48
28.0,6.64
29.0,1.09
30.0,3.48
36.0,0.65
37.0,1.04
38.0,3.26
39.0,11.39
40.0,1.49
41.0,3.79
42.0,6.96
43.0,0.66
44.0,0.21
45.0,1.26
46.0,4.66
49.0,0.29
50.0,4.37
51.0,9.7
52.0,7.91
53.0,5.19
54.0,5.4
55.0,0.91
57.0,0.34
58.0,0.07
59.0,14.55
60.0,11.18
61.0,1.09
62.0,4.35
63.0,9.07
64.0,2.68
65.0,12.65
66.0,3.4
67.0,1.28
68.0,0.64
73.0,0.23
74.0,2.0
75.0,2.68
76.0,3.11
77.0,21.93
78.0,6.56
79.0,3.61
80.0,3.32
81.0,0.63
85.0,0.57
86.0,1.29
87.0,1.16
88.0,0.11
89.0,4.53
90.0,2.5
91.0,29.95
92.0,9.8
93.0,9.91
94.0,2.08
95.0,0.52
98.0,0.46
99.0,5.93
101.0,5.66
102.0,4.85
103.0,14.34
104.0,8.43
105.0,3.34
106.0,0.31
116.0,1.27
117.0,4.85
118.0,13.6
119.0,9.17
120.0,99.99
121.0,8.22
122.0,0.23
171.0,0.31
182.0,0.41
183.0,0.08
184.0,6.4
185.0,0.58
186.0,5.98
187.0,0.26
196.0,0.14
198.0,17.5
199.0,98.3
200.0,21.09
201.0,96.61
202.0,7.17
