x,y
12.0,0.1
13.0,0.1
14.0,0.2
15.0,0.5
16.0,0.4
17.0,0.99
18.0,1.55
24.0,0.2
25.0,0.9
26.0,6.29
27.0,13.19
28.0,11.29
29.0,2.39
30.0,0.3
32.0,0.6
36.0,0.2
37.0,1.09
38.0,2.29
39.0,6.29
40.0,4.29
41.0,0.9
42.0,1.49
43.0,2.39
44.0,3.69
45.0,0.4
50.0,0.3
51.0,2.09
52.0,7.29
53.0,4.49
54.0,30.69
55.0,81.89
56.0,6.09
57.0,0.6
60.0,0.1
67.0,0.2
68.0,0.3
69.0,0.3
70.0,2.89
71.0,2.39
72.0,0.1
73.0,0.1
79.0,0.1
80.0,0.3
81.0,0.99
82.0,7.89
83.0,12.49
84.0,1.79
85.0,0.2
95.0,0.1
96.0,0.4
97.0,1.49
98.0,0.4
99.0,0.1
108.0,0.1
109.0,0.1
110.0,0.1
111.0,0.1
124.0,1.09
125.0,0.5
126.0,99.99
127.0,6.39
128.0,0.6
