x,y
12.0,0.2
13.0,0.2
15.0,47.44
16.0,1.9
17.0,4.4
18.0,28.42
19.0,0.2
25.0,0.1
26.0,2.6
27.0,15.61
28.0,20.62
29.0,4.5
30.0,7.5
31.0,1.3
32.0,0.6
33.0,0.7
37.0,0.3
38.0,1.0
39.0,6.0
40.0,2.8
41.0,9.1
42.0,29.42
43.0,9.0
44.0,6.1
45.0,2.0
46.0,4.6
47.0,0.8
48.0,0.1
49.0,0.1
50.0,0.5
51.0,1.8
52.0,3.4
53.0,8.8
54.0,5.2
55.0,11.11
56.0,10.61
57.0,14.41
58.0,1.2
59.0,0.1
60.0,0.1
61.0,0.1
62.0,0.1
63.0,0.2
64.0,0.3
65.0,0.6
66.0,2.0
67.0,3.7
68.0,4.0
69.0,9.6
70.0,1.8
72.0,99.99
73.0,6.5
74.0,0.5
75.0,0.1
76.0,0.1
77.0,0.4
78.0,0.5
79.0,2.2
80.0,1.4
81.0,1.3
82.0,1.7
83.0,5.7
84.0,0.7
85.0,0.3
86.0,0.1
88.0,0.1
89.0,0.1
90.0,0.2
91.0,0.2
92.0,0.3
93.0,0.9
94.0,0.8
95.0,6.0
96.0,8.4
97.0,3.2
98.0,3.2
99.0,0.3
100.0,0.1
103.0,0.1
104.0,0.2
105.0,0.6
106.0,0.1
107.0,0.5
108.0,0.4
109.0,5.7
110.0,1.6
111.0,0.6
112.0,0.2
113.0,0.6
119.0,0.1
120.0,0.4
121.0,0.3
122.0,0.4
123.0,2.9
124.0,9.8
125.0,3.0
127.0,11.51
128.0,0.9
129.0,0.1
134.0,0.5
135.0,0.4
136.0,1.7
137.0,1.8
138.0,5.4
139.0,1.1
140.0,0.1
141.0,0.1
149.0,0.3
150.0,0.4
152.0,64.26
153.0,15.51
154.0,1.7
155.0,0.1
164.0,0.4
165.0,0.1
166.0,1.6
167.0,0.3
177.0,0.1
178.0,0.1
179.0,1.7
180.0,0.9
181.0,0.3
182.0,0.1
192.0,0.8
193.0,0.3
194.0,0.1
207.0,0.7
208.0,0.1
224.0,10.61
225.0,1.9
226.0,0.2
