x,y
14.0,0.1
15.0,0.9
17.0,0.1
18.0,0.5
19.0,0.2
26.0,1.19
27.0,13.99
28.0,2.79
29.0,12.49
30.0,0.6
31.0,18.19
32.0,0.2
37.0,0.5
38.0,1.69
39.0,19.79
40.0,3.39
41.0,99.99
42.0,22.19
43.0,6.89
44.0,6.29
45.0,1.89
49.0,0.1
50.0,1.49
51.0,2.39
52.0,0.99
53.0,8.79
54.0,7.89
55.0,37.49
56.0,5.89
57.0,12.19
58.0,1.29
59.0,0.5
61.0,0.2
62.0,0.4
63.0,0.6
64.0,0.1
65.0,1.79
66.0,0.9
67.0,50.69
68.0,6.69
69.0,39.89
70.0,13.09
71.0,2.09
72.0,2.79
73.0,0.1
74.0,0.1
77.0,0.4
78.0,0.1
79.0,0.9
80.0,0.2
81.0,4.09
82.0,37.99
83.0,3.49
84.0,0.1
85.0,0.2
99.0,0.1
100.0,1.99
101.0,0.1
