x,y
15.0,0.4
27.0,0.1
28.0,0.3
29.0,0.3
30.0,0.1
31.0,0.1
39.0,0.4
41.0,0.1
43.0,1.59
44.0,0.1
45.0,2.69
46.0,0.1
47.0,0.2
50.0,0.5
51.0,1.49
52.0,0.2
53.0,0.8
54.0,0.1
55.0,0.2
58.0,0.2
59.0,9.59
60.0,0.9
61.0,0.9
62.0,0.1
63.0,0.2
65.0,0.8
66.0,0.1
67.0,0.2
68.0,0.3
69.0,0.4
71.0,0.1
74.0,1.29
75.0,6.79
76.0,0.7
77.0,1.49
78.0,1.09
79.0,0.6
81.0,0.5
83.0,1.49
84.0,0.2
85.0,0.2
89.0,0.2
90.0,0.9
91.0,15.39
92.0,1.39
93.0,0.5
95.0,0.5
103.0,0.2
104.0,0.99
105.0,7.39
106.0,0.9
107.0,7.79
108.0,0.9
109.0,0.3
119.0,0.6
120.0,0.4
121.0,4.99
122.0,0.7
123.0,0.5
135.0,0.3
136.0,0.8
137.0,28.39
138.0,3.69
139.0,1.19
140.0,0.1
149.0,0.3
151.0,3.59
152.0,0.5
153.0,0.2
165.0,0.1
167.0,99.99
168.0,13.99
169.0,4.59
170.0,0.4
181.0,0.1
182.0,11.89
183.0,1.79
184.0,0.5
