x,y
69.0,0.1
70.0,0.1
71.0,0.1
72.0,0.1
73.0,0.4
74.0,2.5
75.0,2.3
76.0,2.1
77.0,25.92
78.0,10.01
79.0,11.71
80.0,0.8
81.0,0.1
82.0,0.1
83.0,0.4
84.0,0.2
85.0,0.3
86.0,0.7
87.0,0.9
88.0,0.3
89.0,2.8
90.0,1.3
91.0,5.3
92.0,1.0
93.0,1.0
94.0,0.1
95.0,0.1
96.0,0.1
97.0,0.1
98.0,0.3
100.0,0.1
101.0,0.7
102.0,2.8
103.0,13.41
104.0,14.41
105.0,50.75
106.0,3.5
107.0,0.4
108.0,0.1
109.0,0.1
110.0,0.1
111.0,0.1
112.0,0.1
113.0,0.1
114.0,0.1
115.0,0.1
116.0,0.1
117.0,0.1
118.0,0.3
119.0,1.9
120.0,0.4
121.0,0.6
122.0,0.1
123.0,0.1
125.0,0.1
127.0,0.1
129.0,0.1
130.0,0.1
131.0,0.4
132.0,40.54
133.0,99.99
134.0,9.91
135.0,1.1
136.0,0.2
137.0,0.1
138.0,0.1
139.0,0.1
140.0,0.1
141.0,0.1
142.0,0.1
143.0,0.1
145.0,0.1
146.0,0.1
147.0,0.7
148.0,0.2
149.0,5.61
150.0,0.6
151.0,0.1
162.0,0.1
163.0,1.9
164.0,39.84
165.0,4.3
166.0,0.6
