x,y
25.0,0.1
26.0,1.0
27.0,2.4
28.0,0.9
29.0,0.4
36.0,0.1
37.0,1.0
38.0,2.6
39.0,12.51
40.0,0.9
41.0,2.4
42.0,1.0
43.0,99.99
44.0,2.5
45.0,0.4
46.0,0.2
49.0,0.4
50.0,3.5
51.0,6.31
52.0,1.6
53.0,0.5
55.0,0.1
57.0,0.1
58.0,0.1
60.0,0.1
61.0,0.9
62.0,2.5
63.0,6.61
64.0,1.8
65.0,14.01
66.0,0.9
73.0,0.2
74.0,0.8
75.0,0.6
76.0,0.4
77.0,1.7
78.0,0.4
79.0,0.4
85.0,0.2
86.0,0.5
87.0,0.4
88.0,0.2
89.0,3.9
90.0,2.1
91.0,60.05
92.0,16.01
93.0,1.0
94.0,0.1
98.0,0.1
101.0,0.1
102.0,0.2
103.0,0.5
104.0,0.2
105.0,0.5
106.0,0.1
115.0,0.4
116.0,0.2
117.0,0.3
118.0,0.2
119.0,0.3
131.0,0.1
133.0,0.1
134.0,18.02
135.0,1.8
136.0,0.1
