x,y
12.0,0.4
14.0,0.2
15.0,2.5
18.0,0.2
23.0,0.2
26.0,3.8
27.0,13.11
28.0,0.7
29.0,18.12
30.0,3.8
37.0,1.4
38.0,3.4
39.0,2.5
42.0,0.7
43.0,1.9
44.0,0.3
45.0,1.0
50.0,32.53
51.0,6.91
52.0,0.5
53.0,0.9
61.0,0.6
62.0,0.9
63.0,1.5
64.0,0.9
65.0,3.4
66.0,0.5
73.0,2.0
74.0,12.01
75.0,31.33
76.0,34.03
77.0,9.01
78.0,1.0
79.0,0.8
80.0,0.3
81.0,0.5
82.0,0.4
89.0,0.2
90.0,0.4
91.0,0.5
92.0,0.9
93.0,1.7
94.0,0.2
103.0,0.7
104.0,5.3
105.0,2.5
106.0,0.3
107.0,0.5
117.0,0.3
118.0,0.2
119.0,0.4
121.0,1.1
128.0,0.6
129.0,1.3
130.0,0.6
131.0,2.4
143.0,0.2
145.0,0.3
149.0,3.0
150.0,0.4
155.0,28.73
156.0,3.0
157.0,27.22
158.0,2.1
172.0,0.2
183.0,96.99
184.0,12.01
185.0,99.99
186.0,10.61
187.0,0.9
200.0,32.93
201.0,3.0
202.0,30.43
203.0,2.9
204.0,0.3
213.0,0.4
215.0,0.4
227.0,4.4
228.0,16.72
229.0,5.91
230.0,15.21
231.0,1.9
