x,y
51.0,46.0
52.0,25.0
53.0,7.0
55.0,7.0
56.0,1.0
57.0,6.0
62.0,4.0
63.0,17.0
64.0,5.0
65.0,17.0
66.0,1.0
69.0,3.0
70.0,1.0
71.0,3.0
74.0,4.0
75.0,5.0
76.0,10.0
77.0,46.0
78.0,55.0
79.0,7.0
81.0,1.0
82.0,2.0
83.0,3.0
85.0,1.0
87.0,1.0
88.0,1.0
89.0,9.0
90.0,3.0
91.0,80.0
92.0,16.0
93.0,1.0
94.0,2.0
95.0,3.0
96.0,2.0
97.0,2.0
101.0,1.0
102.0,6.0
103.0,27.0
104.0,99.99
105.0,15.0
106.0,4.0
107.0,6.0
108.0,1.0
115.0,18.0
116.0,15.0
117.0,9.0
118.0,14.0
119.0,47.0
120.0,5.0
131.0,13.0
132.0,5.0
133.0,3.0
152.0,3.0
165.0,5.0
166.0,2.0
167.0,4.0
177.0,2.0
178.0,3.0
179.0,1.0
181.0,5.0
189.0,2.0
191.0,4.0
192.0,3.0
193.0,10.0
194.0,4.0
195.0,9.0
207.0,4.0
208.0,4.0
209.0,21.0
210.0,77.0
211.0,12.0
