x,y
14.0,1.13
15.0,1.86
16.0,0.98
18.0,0.47
26.0,2.62
27.0,9.34
28.0,10.04
29.0,2.09
30.0,0.42
31.0,0.65
32.0,0.89
37.0,3.03
38.0,8.05
39.0,16.01
40.0,2.92
41.0,2.43
42.0,2.7
43.0,2.38
44.0,0.19
45.0,6.4
49.0,0.8
50.0,12.29
51.0,49.48
52.0,8.48
53.0,3.47
54.0,2.18
55.0,2.47
61.0,0.8
62.0,2.59
63.0,6.65
64.0,7.73
65.0,5.33
66.0,3.87
67.0,2.93
68.0,1.41
69.0,1.0
70.0,0.57
74.0,2.46
75.0,2.6
76.0,4.51
77.0,65.56
78.0,11.71
79.0,3.22
80.0,1.37
81.0,0.82
82.0,0.62
83.0,0.65
87.0,0.65
88.0,1.09
89.0,4.38
90.0,3.08
91.0,8.42
92.0,6.35
93.0,1.93
94.0,0.82
101.0,2.26
102.0,3.35
103.0,4.48
104.0,5.13
105.0,4.71
106.0,0.93
107.0,0.61
109.0,0.59
114.0,1.07
115.0,2.15
116.0,4.11
117.0,4.08
118.0,8.2
119.0,1.59
123.0,0.65
126.0,0.74
127.0,2.59
128.0,8.77
129.0,6.52
130.0,15.07
131.0,4.27
132.0,1.12
133.0,0.46
140.0,1.21
141.0,6.09
142.0,3.91
143.0,2.2
144.0,1.55
145.0,1.49
155.0,6.2
156.0,6.98
157.0,21.98
158.0,9.24
159.0,1.73
171.0,0.69
183.0,7.22
184.0,7.2
185.0,19.87
186.0,2.58
188.0,0.22
201.0,35.28
202.0,99.99
203.0,12.6
204.0,0.75
205.0,0.02
