x,y
18.0,0.1
27.0,0.1
28.0,0.8
30.0,1.99
37.0,0.2
38.0,0.6
39.0,0.8
40.0,0.2
42.0,1.39
43.0,0.5
49.0,0.1
50.0,5.19
51.0,1.09
52.0,0.3
53.0,0.1
61.0,0.2
62.0,0.7
63.0,1.79
64.0,1.69
65.0,0.1
73.0,0.2
74.0,1.89
75.0,3.29
76.0,7.59
77.0,0.8
78.0,1.29
79.0,0.1
80.0,0.2
81.0,0.1
82.0,0.2
86.0,0.1
87.0,0.1
88.0,0.1
89.0,2.79
90.0,1.99
91.0,0.2
92.0,5.29
93.0,0.5
95.0,0.5
103.0,0.2
104.0,17.49
105.0,1.39
106.0,0.2
118.0,0.6
120.0,7.39
121.0,0.7
122.0,0.6
123.0,0.3
134.0,1.59
135.0,0.1
150.0,99.99
151.0,8.19
152.0,0.9
243.0,1.99
244.0,0.2
245.0,1.89
246.0,0.2
