x,y
17.0,0.4
18.0,1.19
26.0,0.1
27.0,0.6
28.0,1.79
29.0,0.1
30.0,0.7
37.0,0.1
38.0,0.2
39.0,1.09
40.0,0.1
41.0,0.2
42.0,0.2
43.0,0.2
44.0,0.1
49.0,0.1
50.0,2.39
51.0,2.79
52.0,1.09
53.0,0.6
54.0,0.6
55.0,0.3
57.0,0.1
60.0,0.1
61.0,0.3
62.0,0.99
63.0,2.79
64.0,0.5
65.0,0.5
66.0,0.4
67.0,0.1
68.0,0.2
69.0,0.3
70.0,0.1
71.0,0.1
73.0,0.2
74.0,1.79
75.0,3.79
76.0,10.69
77.0,7.69
78.0,0.9
79.0,0.3
80.0,0.7
81.0,0.6
82.0,0.8
83.0,0.2
84.0,0.1
85.0,0.2
86.0,0.8
87.0,1.19
88.0,0.8
89.0,2.79
90.0,7.09
91.0,0.4
92.0,0.2
95.0,0.3
96.0,0.3
97.0,0.1
98.0,0.6
99.0,0.99
100.0,0.8
101.0,0.99
102.0,1.49
103.0,2.79
104.0,4.99
105.0,1.39
106.0,0.1
109.0,0.2
110.0,0.4
111.0,0.5
112.0,0.3
113.0,0.99
114.0,0.6
115.0,0.6
116.0,0.2
117.0,0.9
118.0,4.09
119.0,0.1
120.0,0.1
122.0,0.3
123.0,0.3
124.0,0.2
125.0,1.09
126.0,1.89
127.0,2.59
128.0,1.09
129.0,0.4
130.0,0.5
131.0,0.1
132.0,0.1
133.0,0.1
134.0,0.1
135.0,0.1
136.0,0.1
137.0,0.9
138.0,0.99
139.0,1.19
140.0,1.19
141.0,0.4
142.0,0.1
143.0,0.6
144.0,0.5
145.0,0.1
149.0,0.3
150.0,2.39
151.0,6.99
152.0,15.69
153.0,7.99
154.0,1.49
155.0,0.4
156.0,0.1
157.0,1.29
158.0,1.19
159.0,0.2
161.0,0.2
162.0,0.7
163.0,4.39
164.0,2.39
165.0,1.79
166.0,0.6
167.0,0.3
168.0,0.2
169.0,0.1
175.0,0.2
176.0,0.4
177.0,1.99
178.0,4.89
179.0,5.69
180.0,13.49
181.0,4.39
182.0,0.7
183.0,0.3
184.0,0.2
185.0,0.2
188.0,0.3
189.0,0.5
190.0,1.59
191.0,1.09
192.0,0.6
193.0,0.6
194.0,0.5
195.0,0.1
196.0,0.1
205.0,0.1
206.0,1.89
207.0,2.79
208.0,23.49
209.0,4.69
210.0,0.5
211.0,0.5
212.0,0.1
217.0,0.1
218.0,0.1
219.0,0.2
220.0,0.1
221.0,0.3
222.0,0.99
223.0,0.2
224.0,0.1
231.0,0.2
232.0,0.1
233.0,0.2
234.0,0.3
235.0,1.49
236.0,11.19
237.0,2.99
238.0,0.4
241.0,0.1
242.0,0.1
243.0,0.2
244.0,0.2
245.0,0.2
246.0,0.1
251.0,0.2
252.0,0.2
253.0,0.8
254.0,0.2
258.0,2.09
259.0,1.39
260.0,2.29
261.0,1.29
262.0,0.3
270.0,0.1
271.0,0.2
272.0,0.3
273.0,0.2
274.0,0.2
285.0,0.1
286.0,5.29
287.0,4.79
288.0,5.79
289.0,4.69
290.0,0.7
314.0,9.89
315.0,99.99
316.0,26.29
317.0,98.59
318.0,16.39
319.0,1.69
320.0,0.1
