x,y
13.0,0.07
14.0,0.31
15.0,3.45
16.0,0.06
26.0,7.81
27.0,15.89
28.0,6.51
29.0,5.22
30.0,0.38
37.0,0.71
38.0,2.39
39.0,16.47
40.0,8.45
41.0,13.93
42.0,13.66
43.0,1.84
44.0,0.11
49.0,0.1
50.0,1.32
51.0,3.33
52.0,5.89
53.0,6.54
54.0,3.95
55.0,1.22
56.0,0.28
57.0,0.17
60.0,0.11
61.0,0.13
62.0,0.28
63.0,0.78
64.0,1.04
65.0,1.89
66.0,4.73
67.0,9.97
68.0,1.64
69.0,0.32
73.0,0.06
75.0,0.11
76.0,0.15
77.0,0.71
78.0,0.85
79.0,1.08
80.0,4.71
81.0,2.25
82.0,2.69
83.0,0.24
84.0,0.08
91.0,0.21
93.0,4.94
94.0,1.69
95.0,0.63
104.0,0.1
105.0,0.24
107.0,13.96
108.0,99.99
109.0,6.9
110.0,0.23
118.0,0.21
119.0,1.33
121.0,10.39
122.0,2.16
123.0,0.17
131.0,0.2
132.0,0.21
133.0,0.47
135.0,5.39
136.0,0.54
147.0,0.12
149.0,0.75
150.0,0.23
151.0,0.01
