x,y
14.0,0.05
16.0,0.09
26.0,0.16
27.0,1.15
28.0,0.83
38.0,0.28
39.0,1.3
40.0,0.06
41.0,0.06
50.0,4.2
51.0,12.8
52.0,1.12
53.0,0.26
61.0,0.12
62.0,0.9
63.0,2.57
64.0,0.26
65.0,0.33
74.0,2.03
75.0,3.51
76.0,5.22
77.0,32.02
78.0,2.29
79.0,0.13
86.0,0.61
87.0,0.99
88.0,0.67
89.0,0.77
90.0,0.12
91.0,0.16
94.0,0.17
98.0,0.6
99.0,0.66
100.0,0.78
101.0,2.0
102.0,2.22
103.0,0.49
104.0,0.12
105.0,24.93
106.0,1.95
107.0,0.23
109.0,0.06
110.0,0.19
111.0,0.2
113.0,1.12
115.0,7.46
119.0,0.08
120.0,0.08
122.0,0.13
123.0,0.06
124.0,0.16
125.0,0.83
126.0,3.68
127.0,4.53
128.0,0.64
129.0,0.15
137.0,0.09
138.0,0.08
139.0,0.17
150.0,3.95
151.0,12.84
152.0,41.9
153.0,21.02
154.0,2.33
155.0,0.12
162.0,0.07
163.0,0.28
164.0,0.07
165.0,0.17
174.0,0.11
175.0,0.11
176.0,0.29
177.0,0.09
181.0,99.99
182.0,14.11
183.0,1.18
184.0,0.06
187.0,0.2
188.0,0.15
189.0,0.33
190.0,0.1
198.0,0.1
199.0,0.11
200.0,0.44
201.0,0.39
202.0,0.89
203.0,0.29
213.0,0.15
214.0,0.06
215.0,0.23
223.0,0.06
224.0,0.29
225.0,0.34
226.0,1.59
227.0,0.97
228.0,1.82
229.0,1.09
230.0,2.1
231.0,0.43
237.0,0.08
239.0,0.29
240.0,0.2
241.0,0.5
242.0,0.12
255.0,0.17
257.0,9.07
258.0,62.5
259.0,12.59
260.0,1.5
261.0,0.11
