x,y
26.0,0.49
27.0,1.67
28.0,0.59
29.0,2.3
30.0,0.06
32.0,0.05
38.0,0.03
39.0,2.83
40.0,0.34
41.0,10.79
42.0,0.39
43.0,0.87
44.0,0.18
50.0,0.14
51.0,0.66
52.0,0.36
53.0,3.72
54.0,0.63
55.0,7.46
56.0,0.37
57.0,0.21
58.0,0.11
59.0,0.07
63.0,0.15
64.0,0.13
65.0,2.48
66.0,0.53
67.0,1.39
68.0,0.11
69.0,0.97
70.0,0.1
71.0,0.18
72.0,0.04
75.0,0.1
76.0,0.08
77.0,5.36
78.0,1.14
79.0,4.73
80.0,0.42
81.0,0.91
82.0,0.09
83.0,0.11
85.0,0.1
89.0,0.18
90.0,0.09
91.0,16.7
92.0,1.76
93.0,5.84
94.0,0.5
95.0,0.12
97.0,0.11
98.0,0.15
99.0,0.06
101.0,0.06
102.0,0.19
103.0,1.78
104.0,0.83
105.0,16.09
106.0,2.19
107.0,7.24
108.0,1.48
109.0,0.17
111.0,0.05
113.0,0.06
114.0,0.06
115.0,4.48
116.0,3.68
117.0,9.03
118.0,1.53
119.0,19.05
120.0,2.28
121.0,1.89
122.0,0.62
123.0,0.15
124.0,0.06
125.0,0.03
127.0,0.62
128.0,1.79
129.0,3.14
130.0,2.31
131.0,6.88
132.0,6.94
133.0,4.0
134.0,0.7
135.0,0.22
136.0,0.22
137.0,0.07
138.0,0.04
141.0,0.18
142.0,0.14
143.0,0.42
144.0,0.37
145.0,2.69
146.0,1.86
147.0,99.99
148.0,12.1
149.0,0.72
150.0,0.06
151.0,0.05
158.0,0.04
159.0,0.17
160.0,0.23
161.0,3.8
162.0,31.1
163.0,3.94
164.0,0.28
