x,y
41.0,0.34
42.0,0.33
43.0,0.33
44.0,0.16
49.0,0.79
50.0,5.16
51.0,4.45
52.0,0.78
53.0,0.27
55.0,0.83
56.0,0.76
57.0,1.2
61.0,1.98
62.0,6.91
63.0,12.7
64.0,1.61
65.0,1.25
67.0,0.19
69.0,15.5
70.0,10.27
73.0,0.73
74.0,6.71
75.0,4.02
76.0,1.16
77.0,0.95
78.0,0.15
84.0,4.6
85.0,1.86
86.0,5.61
87.0,7.34
88.0,3.82
89.0,5.77
90.0,0.51
97.0,0.37
98.0,2.4
99.0,1.31
100.0,0.61
101.0,0.28
102.0,0.39
108.0,0.11
109.0,0.66
110.0,1.63
111.0,1.99
112.0,0.82
113.0,8.83
114.0,4.68
115.0,0.58
122.0,0.19
133.0,0.22
134.0,0.25
137.0,3.54
138.0,4.39
139.0,75.73
140.0,85.85
141.0,10.14
142.0,0.53
168.0,99.99
169.0,13.92
170.0,1.11
