x,y
14.0,1.57
16.0,2.3
17.0,2.47
18.0,0.83
26.0,3.32
27.0,7.91
28.0,11.13
29.0,40.35
30.0,2.58
37.0,2.74
38.0,7.55
39.0,32.88
40.0,4.57
41.0,8.43
42.0,1.89
43.0,1.29
44.0,1.66
49.0,1.79
50.0,15.61
51.0,28.71
52.0,18.38
53.0,8.93
54.0,2.24
61.0,2.76
62.0,9.22
63.0,22.24
64.0,7.7
65.0,56.13
66.0,6.07
67.0,4.42
74.0,0.64
75.0,2.73
76.0,3.61
77.0,54.48
78.0,24.19
79.0,22.91
80.0,2.99
86.0,1.36
87.0,1.39
89.0,11.73
91.0,86.38
92.0,12.7
93.0,2.58
94.0,6.55
104.0,16.9
105.0,16.85
106.0,34.82
107.0,12.8
119.0,15.61
121.0,99.99
122.0,12.19
123.0,1.37
150.0,72.42
151.0,6.9
