x,y
25.0,0.07
26.0,0.31
27.0,0.66
28.0,1.77
29.0,0.65
30.0,0.13
36.0,0.27
37.0,1.62
38.0,2.92
39.0,5.87
40.0,1.53
41.0,3.53
42.0,0.69
43.0,1.61
44.0,0.4
45.0,1.15
46.0,0.63
47.0,0.15
49.0,0.41
50.0,2.25
51.0,1.62
52.0,1.44
53.0,1.46
54.0,1.44
55.0,2.64
56.0,0.5
57.0,1.21
58.0,0.08
59.0,0.33
60.0,0.45
61.0,0.11
62.0,0.3
63.0,0.8
64.0,2.22
65.0,3.49
66.0,16.02
67.0,3.83
68.0,0.7
69.0,0.86
70.0,0.55
71.0,0.69
72.0,0.21
73.0,0.35
74.0,0.16
75.0,0.3
76.0,0.53
77.0,0.9
78.0,0.49
79.0,0.16
80.0,0.12
81.0,0.48
82.0,0.61
83.0,1.0
84.0,0.31
85.0,0.38
86.0,0.07
87.0,0.16
90.0,0.19
91.0,0.6
92.0,9.17
93.0,12.79
94.0,9.26
95.0,0.8
96.0,0.2
97.0,0.39
98.0,0.23
99.0,0.17
101.0,0.08
104.0,0.21
105.0,0.22
106.0,0.41
107.0,0.15
109.0,0.3
110.0,0.37
111.0,4.8
112.0,0.45
113.0,0.21
114.0,0.09
115.0,0.14
119.0,1.07
120.0,2.31
121.0,26.7
122.0,2.25
123.0,0.26
124.0,0.13
125.0,0.14
126.0,0.12
127.0,0.17
128.0,0.11
129.0,0.17
135.0,0.13
137.0,0.69
138.0,99.99
139.0,7.69
140.0,0.6
141.0,0.19
