x,y
26.0,0.66
27.0,1.19
28.0,0.8
32.0,0.18
37.0,0.14
38.0,0.41
39.0,1.1
50.0,6.4
51.0,22.77
52.0,1.43
53.0,1.65
54.0,1.09
55.0,0.2
61.0,0.14
62.0,0.57
63.0,0.9
64.0,0.11
65.0,0.19
73.0,0.26
74.0,1.93
75.0,1.86
76.0,0.11
77.0,60.24
78.0,4.37
79.0,0.22
82.0,0.32
86.0,0.23
87.0,0.24
88.0,0.17
89.0,0.48
90.0,0.19
101.0,0.27
102.0,1.62
103.0,3.65
104.0,0.17
105.0,99.99
106.0,7.81
107.0,0.43
114.0,0.12
115.0,0.92
118.0,0.22
130.0,0.94
131.0,5.79
132.0,0.63
133.0,0.24
152.0,0.3
159.0,2.16
160.0,0.19
165.0,0.4
178.0,0.53
179.0,0.68
180.0,0.45
189.0,0.16
191.0,0.36
207.0,3.14
208.0,9.7
209.0,1.78
210.0,0.17
218.0,0.19
220.0,0.88
221.0,0.13
236.0,27.9
237.0,4.95
238.0,0.41
