x,y
15.0,0.1
17.0,0.2
18.0,0.4
27.0,5.81
28.0,5.91
29.0,22.32
30.0,0.8
31.0,0.3
38.0,0.1
39.0,4.2
40.0,0.8
41.0,38.73
42.0,8.11
43.0,44.94
44.0,2.7
45.0,0.6
50.0,0.1
51.0,0.1
52.0,0.2
53.0,3.0
54.0,5.2
55.0,45.44
56.0,24.02
57.0,31.33
58.0,2.4
59.0,1.0
60.0,2.1
61.0,0.6
62.0,0.1
65.0,0.5
66.0,0.6
67.0,9.61
68.0,9.41
69.0,34.93
70.0,14.51
71.0,12.91
72.0,2.6
73.0,5.81
74.0,0.5
75.0,0.1
77.0,0.4
78.0,0.2
79.0,1.6
80.0,1.3
81.0,10.21
82.0,12.61
83.0,27.72
84.0,18.72
85.0,99.99
86.0,6.41
87.0,2.6
88.0,0.5
89.0,0.1
91.0,0.6
92.0,0.2
93.0,1.4
94.0,1.7
95.0,9.51
96.0,14.11
97.0,28.43
98.0,12.51
99.0,3.2
100.0,12.01
101.0,5.71
102.0,0.7
105.0,0.4
107.0,1.1
108.0,1.4
109.0,5.3
110.0,8.81
111.0,16.41
112.0,5.3
113.0,3.5
114.0,9.61
115.0,2.9
116.0,0.6
117.0,0.1
118.0,0.5
119.0,2.3
120.0,0.6
121.0,1.2
122.0,1.0
123.0,5.0
124.0,5.5
125.0,7.91
126.0,4.3
127.0,3.9
128.0,9.01
129.0,2.9
130.0,0.5
131.0,0.1
132.0,0.1
133.0,1.7
134.0,2.3
135.0,1.6
136.0,1.1
137.0,5.5
138.0,4.1
139.0,4.7
140.0,2.4
141.0,3.0
142.0,1.1
143.0,0.9
144.0,0.3
145.0,0.1
147.0,1.5
148.0,1.6
149.0,1.1
150.0,0.6
151.0,4.0
152.0,3.0
153.0,2.9
154.0,1.7
155.0,1.5
156.0,0.6
157.0,0.7
158.0,0.2
161.0,0.6
162.0,0.5
163.0,0.5
164.0,0.5
165.0,2.1
166.0,2.0
167.0,1.6
168.0,1.0
169.0,1.2
170.0,0.4
171.0,0.5
172.0,0.4
173.0,0.2
175.0,0.7
176.0,0.3
177.0,0.3
178.0,0.2
179.0,2.0
180.0,2.7
181.0,1.5
182.0,2.8
183.0,1.2
184.0,0.3
185.0,0.5
186.0,0.6
189.0,0.3
190.0,0.2
191.0,0.3
192.0,0.2
193.0,1.2
194.0,1.3
195.0,0.8
196.0,0.2
197.0,0.6
198.0,0.3
199.0,0.4
200.0,0.3
203.0,0.2
204.0,0.1
205.0,0.1
206.0,0.2
207.0,0.9
208.0,1.0
209.0,0.5
210.0,0.8
211.0,0.5
212.0,0.2
213.0,0.3
214.0,0.2
215.0,0.1
217.0,0.1
218.0,0.2
220.0,9.31
221.0,3.5
222.0,5.2
223.0,2.6
224.0,0.7
225.0,0.9
226.0,0.2
227.0,0.2
229.0,0.6
230.0,0.3
233.0,0.1
235.0,0.9
236.0,0.9
237.0,0.2
239.0,0.5
240.0,0.3
245.0,0.1
246.0,5.61
247.0,1.4
248.0,0.4
249.0,0.2
253.0,0.4
254.0,0.3
255.0,0.1
263.0,0.3
264.0,16.41
265.0,4.2
266.0,0.7
267.0,0.2
280.0,0.2
281.0,0.7
282.0,2.3
283.0,0.9
284.0,0.1
