x,y
23.0,0.29
25.0,0.43
26.0,7.42
27.0,33.61
29.0,11.82
30.0,0.87
31.0,3.95
33.0,0.82
34.0,0.58
35.0,0.29
36.0,0.58
37.0,9.18
38.0,14.16
39.0,79.45
40.0,14.22
41.0,62.62
42.0,10.76
43.0,1.31
47.0,0.35
49.0,2.58
50.0,8.68
51.0,10.17
52.0,4.22
53.0,47.54
54.0,3.9
55.0,5.95
56.0,0.35
57.0,0.46
58.0,0.41
60.0,0.76
61.0,2.4
62.0,4.45
63.0,5.74
64.0,1.61
65.0,14.78
66.0,6.65
67.0,38.83
68.0,7.65
69.0,2.93
75.0,0.52
77.0,2.11
78.0,1.29
79.0,3.98
80.0,1.05
81.0,99.99
82.0,6.33
93.0,0.93
95.0,9.53
96.0,28.74
97.0,1.26
