x,y
15.0,0.9
17.0,0.3
18.0,1.09
26.0,0.6
27.0,15.49
28.0,3.99
29.0,23.59
30.0,0.9
31.0,6.19
32.0,0.3
38.0,0.3
39.0,14.09
40.0,2.89
41.0,64.19
42.0,17.59
43.0,35.09
44.0,18.99
45.0,8.59
46.0,0.2
50.0,0.3
51.0,0.9
52.0,0.6
53.0,6.59
54.0,35.89
55.0,83.39
56.0,28.19
57.0,55.59
58.0,7.49
59.0,1.59
63.0,0.2
65.0,1.19
66.0,10.69
67.0,66.79
68.0,68.19
69.0,44.79
70.0,19.99
71.0,19.29
72.0,5.99
73.0,1.19
77.0,0.9
78.0,0.3
79.0,3.39
80.0,3.89
81.0,51.69
82.0,99.99
83.0,35.89
84.0,12.09
85.0,11.79
86.0,2.39
87.0,0.3
91.0,0.5
92.0,0.1
93.0,1.49
94.0,2.99
95.0,42.49
96.0,55.79
97.0,19.89
98.0,9.89
99.0,4.29
100.0,0.8
105.0,0.1
107.0,0.5
108.0,1.09
109.0,22.69
110.0,22.69
111.0,8.29
112.0,4.19
113.0,1.49
114.0,0.4
121.0,0.5
122.0,0.7
123.0,10.39
124.0,9.89
125.0,1.89
126.0,0.3
127.0,0.8
128.0,0.4
135.0,0.3
136.0,0.3
137.0,5.29
138.0,12.29
139.0,1.69
140.0,12.29
141.0,1.99
142.0,0.2
149.0,0.1
151.0,0.4
153.0,0.1
155.0,0.3
156.0,1.79
157.0,0.2
164.0,0.1
166.0,9.29
167.0,1.19
168.0,0.1
182.0,0.5
183.0,0.5
184.0,0.7
