x,y
13.0,0.1
14.0,0.6
15.0,2.19
17.0,0.4
18.0,1.59
25.0,0.1
26.0,2.19
27.0,22.19
28.0,2.79
29.0,35.79
30.0,0.9
31.0,40.09
32.0,0.2
37.0,1.29
38.0,4.19
39.0,21.49
40.0,4.69
41.0,3.39
42.0,0.8
43.0,2.89
44.0,0.4
45.0,0.2
47.0,0.1
49.0,0.3
50.0,4.29
51.0,14.69
52.0,1.59
53.0,0.8
54.0,0.2
55.0,4.39
56.0,0.8
57.0,31.79
58.0,1.19
59.0,0.1
60.0,0.5
61.0,0.6
62.0,1.39
63.0,4.69
64.0,2.09
65.0,17.29
66.0,18.79
67.0,1.09
68.0,0.6
69.0,0.1
70.0,0.1
71.0,0.1
73.0,0.4
74.0,1.09
75.0,0.8
76.0,0.99
77.0,41.99
78.0,5.09
79.0,13.19
80.0,0.9
81.0,0.2
87.0,0.1
89.0,0.3
90.0,0.3
91.0,14.19
92.0,3.29
93.0,1.89
94.0,99.99
95.0,6.89
96.0,0.5
103.0,0.5
104.0,0.1
105.0,0.3
106.0,0.3
107.0,26.29
108.0,2.39
109.0,0.2
118.0,0.2
119.0,4.99
120.0,14.89
121.0,2.19
122.0,0.3
131.0,1.89
132.0,1.19
133.0,0.3
134.0,0.8
135.0,0.1
136.0,0.1
149.0,0.1
150.0,88.29
151.0,8.79
152.0,0.8
