x,y
15.0,0.2
18.0,0.3
26.0,0.3
27.0,3.09
28.0,0.5
29.0,0.9
31.0,0.3
37.0,0.4
38.0,1.09
39.0,5.49
40.0,0.6
41.0,0.7
42.0,0.1
43.0,0.8
44.0,0.1
49.0,0.2
50.0,2.39
51.0,5.69
52.0,1.89
53.0,1.39
54.0,0.1
55.0,1.19
56.0,0.1
57.0,1.19
58.0,0.6
61.0,0.5
62.0,1.59
63.0,4.39
64.0,0.99
65.0,3.59
66.0,1.29
67.0,0.2
73.0,0.2
74.0,0.9
75.0,0.9
76.0,0.8
77.0,10.29
78.0,3.89
79.0,8.39
80.0,0.6
81.0,0.1
85.0,0.2
86.0,0.3
87.0,0.5
88.0,0.2
89.0,3.29
90.0,0.8
91.0,19.89
92.0,1.99
93.0,0.1
94.0,0.1
98.0,0.1
101.0,0.2
102.0,1.09
103.0,6.19
104.0,3.29
105.0,99.99
106.0,14.49
107.0,0.99
113.0,0.2
114.0,0.3
115.0,9.39
116.0,9.19
117.0,2.09
118.0,0.3
119.0,0.4
125.0,0.1
131.0,0.8
132.0,0.5
133.0,2.19
134.0,38.19
135.0,3.79
136.0,0.2
