x,y
14.0,0.1
15.0,0.2
18.0,0.1
26.0,0.3
27.0,7.59
28.0,1.19
29.0,20.99
30.0,0.6
31.0,1.19
32.0,0.2
33.0,0.1
38.0,0.1
39.0,4.89
40.0,1.09
41.0,42.09
42.0,14.09
43.0,79.39
44.0,2.79
45.0,2.29
46.0,0.1
50.0,0.1
51.0,0.2
52.0,0.1
53.0,2.09
54.0,3.99
55.0,42.79
56.0,29.69
57.0,99.99
58.0,4.79
59.0,0.3
60.0,0.1
63.0,0.1
65.0,0.4
66.0,0.5
67.0,5.39
68.0,17.29
69.0,35.69
70.0,36.99
71.0,72.29
72.0,4.09
73.0,0.8
77.0,0.2
79.0,0.5
80.0,0.2
81.0,2.89
82.0,18.79
83.0,50.99
84.0,24.69
85.0,70.49
86.0,5.09
87.0,0.6
88.0,0.1
91.0,0.3
92.0,0.1
93.0,0.1
94.0,0.1
95.0,1.39
96.0,5.09
97.0,26.89
98.0,13.19
99.0,17.09
100.0,1.29
101.0,0.2
109.0,0.6
110.0,1.99
111.0,12.99
112.0,24.29
113.0,2.59
114.0,0.1
115.0,0.3
117.0,0.1
118.0,0.5
123.0,0.1
124.0,0.1
125.0,0.5
126.0,0.3
127.0,0.2
129.0,0.2
138.0,0.99
139.0,1.49
140.0,17.59
141.0,17.09
142.0,1.89
143.0,0.2
149.0,0.6
150.0,0.1
155.0,0.2
157.0,0.9
158.0,0.1
159.0,0.4
169.0,0.1
171.0,2.19
172.0,0.3
173.0,0.3
185.0,0.4
199.0,0.1
213.0,0.3
227.0,0.1
255.0,0.2
