x,y
25.0,0.5
26.0,2.26
27.0,12.21
29.0,7.51
30.0,0.95
31.0,4.14
33.0,0.51
35.0,0.44
36.0,1.13
37.0,0.93
38.0,1.56
39.0,9.62
40.0,5.54
41.0,14.49
42.0,5.47
43.0,99.99
44.0,6.73
45.0,2.41
49.0,0.66
50.0,2.26
51.0,2.59
52.0,1.56
53.0,6.16
54.0,1.95
55.0,32.03
56.0,4.13
57.0,4.0
58.0,6.02
59.0,1.53
60.0,0.79
61.0,1.36
62.0,0.76
63.0,1.03
64.0,0.47
65.0,1.69
66.0,1.33
67.0,4.14
68.0,2.26
69.0,2.98
70.0,5.61
71.0,4.35
72.0,0.97
73.0,1.01
74.0,0.44
75.0,0.56
76.0,0.5
77.0,0.73
78.0,2.43
79.0,4.63
80.0,1.88
81.0,1.41
82.0,1.09
83.0,16.45
84.0,1.32
85.0,1.38
86.0,0.94
87.0,0.45
88.0,0.79
89.0,0.45
90.0,0.43
91.0,2.02
92.0,1.65
93.0,1.95
94.0,1.19
95.0,1.19
96.0,0.81
97.0,16.55
98.0,24.7
99.0,4.1
100.0,0.56
