x,y
15.0,0.04
25.0,0.04
26.0,0.2
27.0,0.76
28.0,0.73
29.0,0.04
32.0,0.12
34.0,0.03
36.0,0.03
37.0,0.27
38.0,1.14
39.0,7.07
40.0,0.56
41.0,1.53
42.0,0.05
45.0,11.72
46.0,0.4
47.0,0.57
48.0,0.09
49.0,0.18
50.0,1.85
51.0,5.24
52.0,1.22
53.0,0.37
57.0,0.06
58.0,0.11
59.0,0.04
60.0,0.09
61.0,0.31
62.0,1.35
63.0,4.22
64.0,1.74
65.0,16.32
66.0,0.88
67.0,0.03
69.0,0.61
70.0,0.13
71.0,0.21
72.0,0.02
73.0,0.08
74.0,0.38
75.0,0.32
77.0,5.23
78.0,1.26
79.0,1.21
80.0,0.09
81.0,0.08
82.0,0.12
83.0,0.07
84.0,0.1
85.0,0.08
86.0,0.18
87.0,0.17
89.0,2.99
91.0,99.99
92.0,8.44
93.0,0.39
94.0,0.07
95.0,0.11
96.0,0.04
97.0,0.23
98.0,0.03
103.0,0.06
105.0,0.51
106.0,0.54
107.0,0.06
108.0,0.14
109.0,0.06
110.0,0.02
115.0,0.03
121.0,2.58
122.0,1.08
123.0,1.87
124.0,0.43
125.0,0.12
126.0,0.02
135.0,0.02
141.0,0.03
153.0,0.42
154.0,0.08
155.0,0.07
165.0,0.18
166.0,0.13
167.0,0.11
178.0,0.07
179.0,0.1
181.0,5.29
182.0,0.81
183.0,0.06
214.0,0.53
215.0,0.06
216.0,0.03
246.0,8.32
247.0,1.37
248.0,0.8
249.0,0.11
250.0,0.04
