x,y
27.0,0.3
32.0,0.2
38.0,0.1
39.0,1.1
50.0,0.9
51.0,2.8
52.0,0.5
58.0,0.3
59.0,1.3
61.0,0.1
62.0,0.5
63.0,1.9
64.0,0.2
65.0,0.6
69.0,0.1
74.0,0.8
75.0,0.9
76.0,0.9
77.0,2.7
78.0,2.0
79.0,0.1
80.0,0.1
81.0,0.3
82.0,0.2
86.0,0.5
87.0,1.0
88.0,1.0
89.0,1.3
90.0,0.1
91.0,2.0
92.0,0.1
94.0,2.9
98.0,0.4
99.0,0.4
100.0,0.8
101.0,2.1
102.0,0.6
103.0,0.5
106.0,2.6
107.0,2.6
110.0,0.2
111.0,0.3
112.0,0.6
113.0,4.0
114.0,1.5
115.0,4.4
116.0,0.4
119.0,6.21
121.0,2.5
123.0,0.1
125.0,0.1
126.0,1.0
127.0,0.4
128.0,0.4
134.0,0.3
135.0,0.1
137.0,0.6
138.0,0.4
139.0,3.8
140.0,0.5
141.0,0.5
142.0,0.1
146.0,0.5
147.0,0.1
149.0,0.1
151.0,1.6
152.0,1.9
153.0,0.3
154.0,0.1
161.0,0.2
162.0,0.6
163.0,5.2
164.0,6.91
165.0,83.98
166.0,14.71
167.0,3.0
168.0,0.3
174.0,0.3
175.0,0.3
176.0,1.3
177.0,0.5
178.0,0.6
179.0,0.1
180.0,0.1
186.0,0.2
187.0,1.2
188.0,0.9
189.0,2.6
190.0,1.0
191.0,0.3
192.0,0.3
198.0,0.1
199.0,0.2
200.0,1.3
201.0,1.0
202.0,4.5
203.0,1.1
204.0,0.1
211.0,0.5
212.0,0.3
213.0,2.9
214.0,0.8
215.0,8.91
216.0,1.9
217.0,0.2
222.0,0.1
223.0,0.1
224.0,2.1
225.0,0.7
226.0,5.3
227.0,3.2
228.0,11.41
229.0,2.3
230.0,0.2
235.0,0.1
236.0,0.1
237.0,2.1
238.0,1.2
239.0,15.91
240.0,5.61
241.0,20.62
242.0,15.21
243.0,99.99
244.0,24.42
245.0,2.6
246.0,0.1
269.0,0.1
