x,y
12.0,0.17
13.0,0.26
14.0,0.53
15.0,0.08
24.0,0.11
25.0,0.36
26.0,2.41
27.0,1.76
28.0,2.01
36.0,0.52
37.0,5.23
38.0,7.63
39.0,10.13
40.0,1.81
41.0,0.7
43.0,1.26
44.0,1.38
48.0,0.26
49.0,2.83
50.0,17.29
51.0,7.24
52.0,1.88
53.0,0.23
58.0,3.79
60.0,0.62
61.0,5.1
62.0,9.6
63.0,15.85
64.0,4.47
65.0,2.53
66.0,0.45
73.0,1.58
74.0,5.83
75.0,5.74
76.0,4.06
77.0,0.95
79.0,1.87
80.0,0.68
81.0,1.72
82.0,0.71
83.0,0.15
84.0,0.53
85.0,1.58
86.0,2.47
87.0,4.27
88.0,6.43
89.0,31.38
90.0,6.52
91.0,0.42
93.0,0.4
95.0,0.15
97.0,0.81
98.0,0.81
100.0,0.19
102.0,0.13
104.0,0.22
105.0,0.17
106.0,0.26
107.0,0.16
110.0,0.18
111.0,0.38
112.0,0.21
114.0,3.55
116.0,99.99
117.0,10.02
118.0,0.64
119.0,0.78
128.0,0.21
129.0,0.15
130.0,0.24
131.0,0.23
141.0,0.16
142.0,0.13
143.0,0.37
145.0,0.2
155.0,0.35
157.0,0.28
167.0,0.43
168.0,0.21
169.0,1.15
170.0,0.16
171.0,0.53
195.0,20.18
196.0,1.88
197.0,19.88
198.0,1.85
199.0,0.07
