x,y
41.0,99.99
42.0,9.25
43.0,10.28
45.0,33.46
47.0,4.09
48.0,2.58
49.0,13.75
50.0,1.41
51.0,4.56
52.0,0.25
53.0,3.34
55.0,17.73
56.0,15.58
57.0,18.63
58.0,17.82
59.0,2.0
60.0,1.51
61.0,5.76
62.0,8.69
63.0,89.94
64.0,46.23
65.0,29.56
66.0,13.61
67.0,1.83
68.0,0.27
69.0,5.19
70.0,0.46
71.0,1.37
72.0,2.1
73.0,4.94
74.0,0.55
75.0,1.42
76.0,1.25
77.0,1.38
78.0,0.9
79.0,1.78
81.0,1.51
82.0,0.64
83.0,1.61
84.0,9.52
85.0,17.04
86.0,5.98
87.0,1.07
88.0,1.13
89.0,0.97
90.0,3.89
91.0,27.72
93.0,12.0
94.0,0.77
95.0,0.6
97.0,6.84
99.0,4.9
100.0,1.0
101.0,0.86
102.0,1.76
103.0,0.11
104.0,2.78
105.0,0.88
106.0,0.37
107.0,1.83
108.0,2.57
109.0,3.27
110.0,0.99
111.0,1.21
112.0,1.28
113.0,2.07
114.0,0.42
115.0,0.64
116.0,0.23
117.0,0.17
119.0,1.93
120.0,0.45
121.0,0.99
122.0,0.62
123.0,0.14
130.0,0.19
131.0,1.34
132.0,0.19
133.0,4.65
134.0,0.22
135.0,1.15
136.0,0.11
146.0,0.22
147.0,1.01
148.0,2.41
149.0,0.54
150.0,1.01
